"ev_takim","dep_takim","ev_sonuc","dep_sonuc","ev_topla_oynama","ev_ikili_mucadele_kazanma","ev_hava_topu","ev_pas_arasi","ev_ofsayt","ev_korner","dep_topla_oynama","dep_ikili_mucadele_kazanma","dep_hava_topu","dep_pas_arasi","dep_ofsayt","dep_korner","ev_pas","ev_uzun_pas","ev_pas_isabet","ev_rakip_yari_sahada_pas_isabeti","ev_orta","ev_orta_istabeti","dep_pas","dep_uzun_pas","dep_pas_isabet","dep_rakip_yari_sahada_pas_isabeti","dep_orta","dep_orta_istabeti","ev_gol","ev_sut","ev_isabetli_sut","ev_sut_engelleme","ev_ceza_sahasinin_disindan_sut","ev_ceza_sahasinin_icinden_sut","ev_sut_isabeti","dep_gol","dep_sut","dep_isabetli_sut","dep_sut_engelleme","dep_ceza_sahasi_disindan_sut","dep_ceza_sahasi_icinden_sut","dep_sut_isabeti","ev_top_kapma","ev_top_kapma_basarisi","ev_uzaklastirma","dep_top_kapma","dep_top_kapma_basarisi","dep_uzaklastirma","ev_faul","ev_sari_kart","ev_kirmizi_kart","dep_faul","dep_sari_kart","dep_kirmizi_kart"
"Sivasspor","Galatasaray","2","1","%50,3","%49,6","%43,4","10","2","3","%49,7","%50,4","%56,6","15","4","5","423","84","%75,9","%67,0","21","%23,8","412","56","%78,9","%64,8","25","%32,0","2","9","3","2","1","8","%33,3","1","15","6","2","3","12","%40,0","20","%75,0","22","10","%90,0","23","13","2","0","11","2","0","1"
"Alanyaspor","Sivasspor","1","1","%52,1","%58,1","%61,0","14","6","2","%47,9","%41,9","%39,0","8","5","2","471","66","%79,6","%67,1","23","%8,7","438","90","%73,5","%66,2","19","%21,1","1","10","6","2","4","6","%60,0","1","11","3","2","4","7","%27,3","21","%76,2","18","28","%67,9","16","13","2","0","17","1","0","0"
"Antalyaspor","İstanbul Başakşehir","0","2","%44,6","%42,7","%39,1","11","1","5","%55,4","%57,3","%60,9","11","3","3","446","60","%82,7","%69,6","18","%16,7","571","68","%87,7","%82,2","8","%25,0","0","12","2","5","5","7","%16,7","2","10","6","1","4","6","%60,0","14","%78,6","9","17","%76,5","20","13","1","0","10","1","0","2"
"Antalyaspor","Galatasaray","1","1","%52,7","%47,7","%45,5","17","5","10","%47,3","%52,3","%54,5","8","1","0","447","64","%84,1","%74,2","22","%22,7","412","57","%80,8","%71,8","11","%18,2","1","13","5","4","6","7","%38,5","1","8","1","2","6","2","%12,5","17","%76,5","4","24","%66,7","30","13","0","0","19","1","0","0"
"Kayserispor","Sivasspor","1","1","%56,0","%45,1","%43,8","17","1","7","%44,0","%54,9","%56,3","18","1","3","476","64","%81,9","%68,7","27","%37,0","389","78","%76,1","%64,0","9","%0,0","1","9","2","2","2","7","%22,2","1","5","2","0","3","2","%40,0","19","%68,4","17","16","%75,0","16","17","4","0","10","2","0","0"
"Kasımpaşa","Kayserispor","1","1","%39,0","%53,0","%57,1","16","1","2","%61,0","%47,0","%42,9","15","0","5","356","51","%71,6","%59,0","10","%50,0","549","58","%82,7","%69,4","21","%23,8","1","11","4","0","6","5","%36,4","1","8","4","1","4","4","%50,0","25","%80,0","24","19","%63,2","10","16","1","0","11","1","0","0"
"Yeni Malatyaspor","Göztepe","2","3","%61,1","%53,4","%47,6","10","2","3","%38,9","%46,6","%52,4","10","1","5","493","61","%80,3","%67,1","38","%13,2","324","82","%68,5","%46,4","11","%18,2","2","18","6","3","12","6","%33,3","3","7","5","0","3","4","%71,4","17","%82,4","15","16","%81,3","35","12","3","0","15","2","0","2"
"Akhisarspor","Trabzonspor","1","3","%45,2","%37,6","%30,0","15","3","8","%54,8","%62,4","%70,0","16","3","4","415","66","%77,8","%64,5","19","%15,8","507","49","%80,9","%73,4","12","%66,7","1","13","4","3","8","5","%30,8","3","12","5","2","3","9","%41,7","13","%84,6","16","21","%81,0","28","13","2","1","10","2","0","2"
"Beşiktaş","Göztepe","5","1","%56,7","%53,7","%60,0","11","2","3","%43,3","%46,3","%40,0","14","1","5","506","65","%83,8","%73,3","14","%28,6","380","76","%77,6","%59,8","14","%28,6","5","19","10","2","10","9","%52,6","1","13","6","2","4","9","%46,2","26","%69,2","16","14","%71,4","12","23","1","0","11","4","1","1"
"Kasımpaşa","Akhisarspor","2","0","%51,4","%52,2","%54,1","15","5","6","%48,6","%47,8","%45,9","14","2","4","472","74","%76,1","%65,2","23","%26,1","440","73","%75,0","%63,9","29","%20,7","2","13","6","1","4","9","%46,2","0","12","3","3","5","7","%25,0","19","%73,7","24","15","%46,7","14","15","1","0","11","1","0","1"
"İstanbul Başakşehir","Sivasspor","1","1","%48,6","%44,9","%36,4","16","2","3","%51,4","%55,1","%63,6","8","0","4","464","64","%80,8","%69,4","15","%40,0","487","58","%83,0","%75,4","19","%10,5","1","9","4","1","3","6","%44,4","1","9","2","2","8","1","%22,2","13","%76,9","22","14","%57,1","13","12","3","2","14","0","0","0"
"İstanbul Başakşehir","Beşiktaş","1","0","%34,7","%46,5","%45,2","14","2","3","%65,3","%53,5","%54,8","7","3","10","274","53","%75,5","%59,6","14","%28,6","506","43","%85,2","%72,5","39","%20,5","1","10","3","1","4","6","%30,0","0","16","2","3","8","8","%12,5","12","%58,3","39","17","%88,2","21","22","3","1","12","4","0","1"
"Konyaspor","İstanbul Başakşehir","1","1","%45,2","%54,9","%48,1","13","1","7","%54,8","%45,1","%51,9","14","0","7","374","64","%70,9","%59,8","23","%30,4","464","78","%77,2","%67,0","12","%8,3","1","15","4","3","10","5","%26,7","1","5","3","0","3","2","%60,0","23","%69,6","10","16","%75,0","36","14","2","0","10","1","1","0"
"İstanbul Başakşehir","Antalyaspor","4","1","%64,2","%51,5","%45,5","18","2","11","%35,8","%48,5","%54,5","17","0","0","629","35","%88,4","%81,2","33","%42,4","358","70","%73,5","%62,4","4","%25,0","4","30","17","6","12","18","%56,7","1","6","2","0","3","3","%33,3","18","%61,1","7","17","%76,5","36","15","3","0","11","1","0","1"
"Fenerbahçe","Beşiktaş","2","1","%42,5","%51,3","%52,9","14","3","5","%57,5","%48,7","%47,1","9","2","8","335","50","%81,5","%73,0","9","%44,4","443","51","%85,6","%75,4","24","%29,2","2","11","3","2","3","8","%27,3","1","13","2","4","5","8","%15,4","23","%78,3","25","18","%66,7","7","22","4","2","18","5","3","1"
"Osmanlıspor FK","Gençlerbirliği","2","0","%45,2","%44,3","%48,7","19","3","1","%54,8","%55,7","%51,3","15","2","9","370","66","%71,1","%62,2","9","%22,2","421","79","%74,1","%58,6","38","%18,4","2","5","4","0","1","4","%80,0","0","13","3","3","4","9","%23,1","14","%78,6","47","27","%63,0","14","19","1","0","14","1","0","1"
"Bursaspor","Alanyaspor","3","2","%53,6","%56,4","%53,1","10","1","1","%46,4","%43,6","%46,9","12","2","2","413","51","%80,6","%66,4","13","%23,1","354","68","%78,5","%58,8","13","%23,1","3","11","4","2","6","5","%36,4","2","13","5","2","6","7","%38,5","24","%66,7","17","12","%58,3","9","16","2","0","14","2","0","1"
"Gençlerbirliği","Osmanlıspor FK","0","3","%58,3","%42,0","%50,9","21","0","4","%41,7","%58,0","%49,1","14","1","5","445","66","%74,8","%62,3","23","%8,7","312","80","%69,9","%63,5","25","%36,0","0","10","3","2","7","3","%30,0","3","17","7","2","3","14","%41,2","16","%75,0","13","31","%54,8","40","19","2","0","12","1","0","2"
"Bursaspor","Gençlerbirliği","1","1","%72,6","%53,8","%47,7","7","0","7","%27,4","%46,2","%52,3","16","3","2","591","54","%80,9","%66,5","34","%17,6","231","68","%61,9","%53,1","6","%50,0","1","11","3","2","4","7","%27,3","1","7","4","1","3","4","%57,1","7","%71,4","17","14","%85,7","46","16","2","0","31","4","0","0"
"Galatasaray","Akhisarspor","4","2","%69,7","%51,5","%50,0","10","2","4","%30,3","%48,5","%50,0","18","1","1","561","36","%82,7","%75,1","20","%20,0","241","61","%65,1","%52,1","10","%20,0","4","18","7","4","11","7","%38,9","2","7","1","2","5","2","%14,3","16","%56,3","16","20","%45,0","37","11","3","1","9","4","1","1"
"Kasımpaşa","Karabükspor","2","0","%56,6","%48,8","%60,0","12","1","7","%43,4","%51,2","%40,0","8","0","7","533","40","%86,7","%75,5","26","%19,2","405","51","%81,7","%68,9","20","%15,0","2","15","5","5","10","5","%33,3","0","8","2","2","5","3","%25,0","18","%72,2","16","22","%54,5","25","21","1","0","17","2","0","1"
"Beşiktaş","Sivasspor","5","1","%63,3","%50,0","%53,6","9","1","7","%36,7","%50,0","%46,4","11","3","4","584","40","%89,4","%81,4","27","%37,0","334","57","%78,1","%60,8","16","%6,3","5","22","11","6","9","13","%50,0","1","11","4","3","3","8","%36,4","19","%78,9","10","19","%52,6","18","16","3","0","12","2","1","1"
"Fenerbahçe","Trabzonspor","2","2","%61,6","%53,6","%41,3","9","1","4","%38,4","%46,4","%58,7","19","2","9","431","50","%75,4","%64,6","33","%21,2","272","52","%65,8","%55,3","17","%23,5","2","12","3","4","5","7","%25,0","2","4","2","0","3","1","%50,0","21","%47,6","23","24","%50,0","30","17","2","0","28","4","0","0"
"Sivasspor","Fenerbahçe","1","2","%51,4","%55,2","%43,9","10","3","2","%48,6","%44,8","%56,1","15","4","4","468","72","%78,4","%65,5","21","%23,8","448","60","%79,7","%69,4","17","%29,4","1","12","4","3","3","9","%33,3","2","13","6","4","4","9","%46,2","19","%47,4","22","9","%44,4","34","14","3","0","15","2","0","2"
"Kayserispor","Akhisarspor","1","2","%62,7","%45,5","%47,6","5","0","8","%37,3","%54,5","%52,4","13","2","2","531","68","%83,2","%67,6","27","%22,2","329","75","%76,9","%62,0","9","%22,2","1","15","1","5","7","8","%6,7","2","10","6","1","4","6","%60,0","8","%50,0","12","15","%53,3","32","7","2","0","9","3","0","2"
"Alanyaspor","Antalyaspor","3","2","%50,1","%56,4","%75,8","11","4","6","%49,9","%43,6","%24,2","9","1","5","413","53","%81,8","%73,7","22","%31,8","417","69","%84,4","%73,5","13","%0,0","3","15","9","1","6","9","%60,0","2","8","4","3","5","3","%50,0","15","%46,7","18","10","%60,0","25","21","2","0","17","1","0","1"
"Fenerbahçe","Antalyaspor","4","1","%54,3","%47,9","%47,3","14","3","7","%45,7","%52,1","%52,7","8","7","2","489","62","%76,7","%67,6","19","%26,3","413","80","%71,7","%60,1","14","%7,1","4","14","6","1","7","7","%42,9","1","11","5","2","5","6","%45,5","21","%61,9","22","22","%77,3","25","12","1","0","10","2","0","1"
"Göztepe","Beşiktaş","1","3","%44,3","%48,7","%56,4","13","4","8","%55,7","%51,3","%43,6","13","3","3","422","68","%76,5","%69,1","15","%40,0","548","66","%83,4","%75,6","8","%50,0","1","11","6","1","5","6","%54,5","3","19","5","4","7","12","%26,3","13","%69,2","8","21","%66,7","15","15","1","1","15","1","0","2"
"Beşiktaş","Galatasaray","3","0","%59,4","%51,6","%36,8","14","2","9","%40,6","%48,4","%63,2","18","4","2","487","54","%84,0","%73,8","29","%31,0","343","48","%77,0","%67,8","7","%14,3","3","28","9","7","10","18","%32,1","0","9","5","2","4","5","%55,6","13","%61,5","10","14","%57,1","26","9","3","0","17","3","0","1"
"Akhisarspor","İstanbul Başakşehir","1","2","%31,3","%46,5","%51,4","16","3","2","%68,7","%53,5","%48,6","6","3","5","254","56","%67,3","%53,3","10","%30,0","566","68","%84,1","%72,0","25","%32,0","1","11","4","1","4","7","%36,4","2","13","4","3","2","11","%30,8","24","%75,0","25","21","%57,1","11","21","1","1","10","1","0","2"
"Antalyaspor","Beşiktaş","1","2","%37,4","%50,0","%55,6","18","2","5","%62,6","%50,0","%44,4","19","2","9","317","58","%69,7","%57,8","14","%21,4","519","43","%82,5","%72,6","28","%25,0","1","10","4","3","3","7","%40,0","2","15","6","2","7","8","%40,0","18","%77,8","18","27","%63,0","23","12","2","0","16","1","0","2"
"Beşiktaş","Karabükspor","5","0","%67,5","%57,7","%59,1","13","1","7","%32,5","%42,3","%40,9","16","1","5","677","49","%88,3","%81,4","25","%36,0","319","58","%71,8","%55,1","17","%23,5","5","28","15","6","8","20","%53,6","0","6","0","1","3","3","%0,0","23","%78,3","14","21","%66,7","18","13","3","0","14","1","0","1"
"Beşiktaş","Yeni Malatyaspor","3","1","%70,6","%50,0","%52,8","12","0","7","%29,4","%50,0","%47,2","7","3","0","612","56","%87,3","%74,8","39","%28,2","266","69","%66,5","%56,1","5","%20,0","3","22","6","3","10","12","%27,3","1","11","5","0","7","4","%45,5","17","%52,9","8","23","%82,6","20","10","0","0","14","2","0","1"
"Kasımpaşa","Osmanlıspor FK","1","1","%61,7","%50,0","%55,3","7","0","9","%38,3","%50,0","%44,7","12","0","3","565","57","%85,3","%73,8","25","%24,0","352","59","%77,8","%71,8","15","%33,3","1","9","4","3","3","6","%44,4","1","15","4","6","8","7","%26,7","17","%47,1","10","25","%76,0","29","22","3","0","18","5","0","0"
"Fenerbahçe","Akhisarspor","2","3","%66,1","%53,8","%57,1","8","3","9","%33,9","%46,2","%42,9","16","1","3","573","64","%75,6","%68,1","30","%26,7","304","90","%57,6","%48,1","5","%60,0","2","17","5","3","8","9","%29,4","3","8","5","0","2","6","%62,5","30","%70,0","12","24","%50,0","40","14","0","0","13","5","0","2"
"Antalyaspor","Osmanlıspor FK","3","0","%63,0","%57,4","%58,3","19","3","4","%37,0","%42,6","%41,7","11","2","3","564","56","%88,1","%82,5","7","%42,9","327","47","%79,8","%69,7","9","%11,1","3","9","6","2","3","6","%66,7","0","13","4","4","5","8","%30,8","24","%87,5","11","18","%66,7","15","21","2","1","15","3","0","1"
"Karabükspor","Sivasspor","0","1","%64,7","%58,7","%45,5","9","5","7","%35,3","%41,3","%54,5","10","0","1","416","51","%86,3","%72,3","31","%16,1","236","50","%74,2","%59,0","8","%37,5","0","10","2","3","5","5","%20,0","1","5","1","2","1","4","%20,0","16","%75,0","7","7","%57,1","25","6","4","0","9","0","0","2"
"Karabükspor","İstanbul Başakşehir","3","1","%37,1","%50,5","%46,2","14","3","5","%62,9","%49,5","%53,8","23","6","1","332","74","%68,7","%56,5","16","%31,3","578","66","%81,5","%67,4","10","%40,0","3","12","3","3","4","8","%25,0","1","6","2","2","1","5","%33,3","23","%56,5","12","19","%68,4","16","14","2","0","8","1","0","1"
"Antalyaspor","Kayserispor","2","1","%47,1","%50,4","%54,1","11","2","5","%52,9","%49,6","%45,9","8","2","5","383","75","%77,3","%69,4","15","%20,0","425","69","%74,6","%60,6","17","%11,8","2","19","9","4","8","11","%47,4","1","8","2","4","4","4","%25,0","20","%65,0","37","25","%64,0","19","12","3","0","12","1","0","1"
"Kayserispor","Trabzonspor","0","0","%57,3","%53,9","%39,5","10","0","9","%42,7","%46,1","%60,5","12","1","1","370","63","%74,1","%59,8","30","%33,3","289","60","%65,4","%54,7","7","%0,0","0","17","4","5","9","8","%23,5","0","4","0","1","4","0","%0,0","12","%100,0","25","9","%77,8","31","11","2","0","24","3","0","0"
"Gençlerbirliği","Kayserispor","1","2","%43,9","%49,6","%50,0","16","7","4","%56,1","%50,4","%50,0","8","2","8","295","65","%64,7","%49,8","20","%35,0","389","88","%75,3","%63,6","17","%17,6","1","12","3","4","3","9","%25,0","2","12","6","2","5","7","%50,0","16","%62,5","22","14","%71,4","41","19","0","0","18","3","0","2"
"Konyaspor","Trabzonspor","2","2","%34,2","%46,4","%42,3","19","2","6","%65,8","%53,6","%57,7","13","6","1","269","62","%66,9","%55,4","15","%26,7","532","56","%83,1","%75,8","16","%37,5","2","11","5","2","7","4","%45,5","2","16","5","3","7","9","%31,3","10","%60,0","19","11","%72,7","20","12","4","1","16","2","1","0"
"Trabzonspor","Kasımpaşa","2","5","%58,3","%46,7","%43,8","8","2","8","%41,7","%53,3","%56,3","10","2","3","431","36","%84,9","%72,3","37","%18,9","323","48","%81,1","%70,0","12","%33,3","2","20","8","3","9","11","%40,0","5","16","9","3","6","10","%56,3","17","%64,7","10","14","%57,1","38","15","4","2","9","2","0","2"
"Göztepe","Sivasspor","1","0","%41,0","%42,9","%35,4","20","5","7","%59,0","%57,1","%64,6","11","8","1","352","90","%72,2","%57,6","24","%20,8","526","67","%81,6","%74,2","15","%20,0","1","10","4","3","6","4","%40,0","0","6","3","1","4","2","%50,0","23","%34,8","18","20","%85,0","23","21","5","0","12","1","0","1"
"Karabükspor","Galatasaray","0","7","%34,2","%37,8","%23,5","15","6","4","%65,8","%62,2","%76,5","14","3","6","318","49","%79,2","%65,2","12","%8,3","612","47","%88,7","%78,7","27","%33,3","0","7","1","0","3","4","%14,3","7","13","7","0","2","11","%53,8","8","%50,0","19","13","%84,6","12","10","2","0","8","4","0","2"
"Kayserispor","İstanbul Başakşehir","1","1","%36,0","%54,9","%50,0","14","0","1","%64,0","%45,1","%50,0","12","2","5","359","62","%79,1","%64,6","10","%20,0","630","61","%88,3","%79,5","14","%14,3","1","9","4","1","3","6","%44,4","1","3","1","0","1","2","%33,3","18","%55,6","16","12","%58,3","9","9","3","0","11","1","0","0"
"Konyaspor","Galatasaray","0","2","%39,8","%52,9","%43,8","16","4","6","%60,2","%47,1","%56,3","9","2","5","384","57","%84,9","%75,5","20","%5,0","589","73","%87,6","%74,3","19","%21,1","0","11","0","3","9","2","%0,0","2","12","5","2","5","7","%41,7","13","%76,9","10","18","%77,8","16","11","2","0","8","1","0","2"
"Osmanlıspor FK","Akhisarspor","3","2","%54,7","%51,5","%52,8","21","3","2","%45,3","%48,5","%47,2","18","2","3","439","67","%76,1","%63,8","13","%23,1","356","62","%70,8","%55,0","15","%6,7","3","20","11","4","9","11","%55,0","2","9","3","3","4","5","%33,3","10","%80,0","14","11","%54,5","16","20","2","0","18","2","1","1"
"Alanyaspor","Galatasaray","2","3","%38,5","%49,5","%57,1","14","3","6","%61,5","%50,5","%42,9","11","4","1","297","57","%70,4","%57,7","15","%20,0","481","63","%80,0","%68,9","16","%25,0","2","12","7","3","2","10","%58,3","3","8","5","0","1","7","%62,5","16","%81,3","21","13","%84,6","17","20","3","0","14","2","0","2"
"Göztepe","Karabükspor","5","0","%56,3","%43,8","%25,0","16","1","6","%43,7","%56,3","%75,0","11","0","2","600","57","%89,0","%80,2","18","%22,2","466","51","%83,9","%67,9","11","%27,3","5","20","8","5","9","11","%40,0","0","10","2","2","7","3","%20,0","12","%66,7","10","13","%61,5","22","12","0","0","4","1","0","1"
"Alanyaspor","Beşiktaş","1","2","%33,6","%44,4","%53,3","14","4","7","%66,4","%55,6","%46,7","9","3","11","292","70","%66,4","%52,0","13","%30,8","567","51","%85,0","%77,5","36","%33,3","1","10","3","3","7","3","%30,0","2","19","5","7","9","10","%26,3","22","%68,2","24","24","%58,3","19","17","3","0","10","1","0","2"
"Gençlerbirliği","Alanyaspor","0","1","%52,9","%43,2","%34,2","15","2","6","%47,1","%56,8","%65,8","14","5","1","379","62","%67,8","%51,9","22","%13,6","344","93","%64,5","%57,0","11","%18,2","0","8","3","4","5","3","%37,5","1","9","7","0","2","7","%77,8","16","%68,8","6","32","%78,1","31","15","4","0","16","2","0","2"
"Osmanlıspor FK","Antalyaspor","0","0","%55,9","%54,3","%53,7","11","3","4","%44,1","%45,7","%46,3","14","3","5","385","86","%71,9","%59,3","22","%9,1","298","80","%66,8","%53,8","19","%21,1","0","8","2","2","4","4","%25,0","0","9","2","2","2","7","%22,2","22","%72,7","21","24","%66,7","27","14","3","0","21","1","0","0"
"Galatasaray","Alanyaspor","2","0","%64,8","%49,1","%50,0","15","1","9","%35,2","%50,9","%50,0","18","2","3","535","56","%82,8","%72,1","27","%25,9","291","67","%71,1","%59,4","13","%15,4","2","18","8","4","4","14","%44,4","0","4","0","1","1","3","%0,0","18","%61,1","13","16","%43,8","27","18","1","0","16","5","0","1"
"İstanbul Başakşehir","Trabzonspor","2","2","%51,5","%54,5","%55,6","9","1","4","%48,5","%45,5","%44,4","17","0","0","429","57","%81,4","%71,8","21","%9,5","414","61","%79,0","%68,3","9","%33,3","2","12","5","2","7","5","%41,7","2","9","4","2","4","5","%44,4","16","%56,3","17","20","%60,0","30","18","5","0","23","2","0","0"
"Galatasaray","Beşiktaş","2","0","%48,0","%46,5","%40,5","12","2","7","%52,0","%53,5","%59,5","13","4","2","338","69","%72,8","%62,2","14","%21,4","367","58","%74,7","%63,9","13","%23,1","2","17","6","5","5","12","%35,3","0","13","4","2","6","7","%30,8","11","%72,7","24","21","%85,7","22","23","2","0","16","2","1","1"
"Sivasspor","Gençlerbirliği","1","0","%53,6","%50,4","%48,6","15","1","4","%46,4","%49,6","%51,4","17","4","5","539","87","%82,7","%73,1","18","%0,0","462","63","%78,1","%63,8","20","%5,0","1","11","7","1","7","4","%63,6","0","5","3","1","1","4","%60,0","14","%57,1","30","9","%33,3","19","12","0","0","12","4","0","1"
"Gençlerbirliği","İstanbul Başakşehir","1","0","%41,7","%43,5","%42,9","16","1","3","%58,3","%56,5","%57,1","12","1","3","301","71","%66,1","%53,3","18","%16,7","423","83","%75,4","%62,5","26","%26,9","1","13","6","2","6","7","%46,2","0","8","2","3","5","3","%25,0","11","%63,6","34","18","%77,8","27","19","3","0","17","2","0","1"
"Kayserispor","Karabükspor","3","2","%68,1","%53,0","%64,9","5","0","13","%31,9","%47,0","%35,1","6","1","2","562","68","%87,4","%71,0","36","%19,4","269","60","%68,4","%56,8","9","%22,2","3","23","5","6","6","17","%21,7","2","4","3","0","2","2","%75,0","18","%44,4","14","20","%60,0","34","16","1","0","13","1","1","1"
"Fenerbahçe","Bursaspor","2","1","%66,5","%54,3","%53,2","9","1","5","%33,5","%45,7","%46,8","11","4","4","559","59","%80,7","%71,9","40","%37,5","289","69","%63,0","%54,2","12","%0,0","2","23","6","3","8","15","%26,1","1","7","4","1","4","3","%57,1","16","%81,3","26","18","%44,4","27","11","2","0","14","2","2","1"
"Gençlerbirliği","Akhisarspor","1","1","%51,4","%49,6","%43,2","20","1","5","%48,6","%50,4","%56,8","16","5","6","442","69","%74,7","%61,7","18","%27,8","415","77","%70,4","%62,8","15","%33,3","1","11","5","1","3","8","%45,5","1","10","7","2","1","9","%70,0","17","%64,7","16","14","%71,4","19","10","2","0","14","1","0","0"
"Beşiktaş","Alanyaspor","1","0","%64,6","%46,8","%60,5","16","3","6","%35,4","%53,2","%39,5","13","0","2","605","50","%86,8","%79,2","15","%6,7","332","67","%67,8","%56,6","9","%0,0","1","10","2","3","7","3","%20,0","0","9","2","2","6","3","%22,2","23","%56,5","20","27","%81,5","14","21","5","0","17","2","0","1"
"Gençlerbirliği","Kasımpaşa","0","0","%54,0","%49,6","%44,4","13","2","7","%46,0","%50,4","%55,6","9","1","5","358","73","%68,7","%53,4","34","%14,7","326","81","%65,3","%55,4","10","%50,0","0","11","4","3","5","6","%36,4","0","4","1","0","0","4","%25,0","23","%65,2","13","18","%61,1","47","13","2","0","12","1","0","0"
"Alanyaspor","Karabükspor","1","1","%49,6","%55,0","%55,6","7","3","9","%50,4","%45,0","%44,4","17","2","2","405","77","%72,6","%54,3","28","%17,9","433","79","%73,2","%61,3","14","%28,6","1","11","6","3","2","9","%54,5","1","15","6","3","11","4","%40,0","20","%75,0","13","34","%70,6","30","9","1","0","26","5","0","0"
"Akhisarspor","Fenerbahçe","1","0","%36,4","%45,6","%41,4","8","4","3","%63,6","%54,4","%58,6","7","4","3","354","82","%75,1","%53,3","17","%5,9","632","76","%84,5","%76,2","14","%7,1","1","8","2","1","3","5","%25,0","0","5","1","0","4","1","%20,0","15","%80,0","22","17","%76,5","20","17","3","0","16","3","2","1"
"Konyaspor","Akhisarspor","2","0","%39,2","%49,0","%46,2","13","1","2","%60,8","%51,0","%53,8","22","2","6","324","61","%73,1","%63,6","7","%28,6","488","58","%83,0","%64,8","30","%23,3","2","9","4","1","2","7","%44,4","0","11","3","2","3","8","%27,3","12","%50,0","29","13","%69,2","14","17","2","0","15","2","0","1"
"Konyaspor","Gençlerbirliği","3","0","%55,7","%55,0","%47,2","15","2","1","%44,3","%45,0","%52,8","17","3","2","484","74","%77,7","%68,7","5","%40,0","371","72","%72,0","%54,9","18","%27,8","3","12","6","2","3","9","%50,0","0","7","3","2","3","4","%42,9","19","%57,9","13","15","%46,7","14","14","1","0","15","1","0","1"
"Antalyaspor","Sivasspor","1","4","%56,5","%59,1","%63,4","7","2","6","%43,5","%40,9","%36,6","7","4","2","478","62","%80,1","%69,5","26","%26,9","377","78","%73,5","%66,5","9","%33,3","1","19","6","3","7","12","%31,6","4","6","5","0","1","5","%83,3","21","%61,9","14","17","%64,7","24","10","3","0","10","3","0","2"
"Akhisarspor","Kayserispor","0","2","%47,5","%49,2","%43,8","12","2","6","%52,5","%50,8","%56,3","15","1","3","404","71","%72,8","%57,8","20","%25,0","459","71","%77,1","%64,7","13","%15,4","0","9","2","4","6","3","%22,2","2","11","4","2","5","6","%36,4","24","%66,7","27","18","%72,2","19","18","3","0","15","1","0","2"
"Alanyaspor","Konyaspor","1","2","%65,6","%47,2","%44,4","6","2","18","%34,4","%52,8","%55,6","12","4","1","521","50","%83,7","%74,2","61","%27,9","298","63","%67,4","%50,0","5","%20,0","1","36","13","7","16","20","%36,1","2","4","4","0","1","3","%100,0","18","%55,6","5","16","%62,5","54","14","4","0","12","3","1","2"
"Galatasaray","Osmanlıspor FK","2","0","%62,7","%62,5","%73,0","6","1","6","%37,3","%37,5","%27,0","10","2","6","556","70","%85,4","%76,2","24","%37,5","327","51","%76,8","%65,1","18","%16,7","2","23","9","3","6","17","%39,1","0","11","1","4","5","6","%9,1","18","%72,2","20","11","%63,6","22","12","0","0","10","1","0","1"
"Yeni Malatyaspor","Sivasspor","1","0","%49,9","%52,9","%59,3","10","3","7","%50,1","%47,1","%40,7","13","1","6","367","69","%77,1","%63,0","16","%25,0","364","61","%74,5","%61,8","24","%25,0","1","12","1","1","3","9","%8,3","0","14","5","4","2","12","%35,7","17","%64,7","25","20","%60,0","12","17","4","0","19","2","0","1"
"Karabükspor","Gençlerbirliği","0","2","%55,8","%53,0","%39,4","10","0","7","%44,2","%47,0","%60,6","10","4","2","446","89","%74,2","%60,0","31","%12,9","353","63","%73,1","%56,4","26","%15,4","0","12","4","4","7","5","%33,3","2","11","4","1","3","8","%36,4","21","%66,7","17","21","%66,7","38","17","2","0","20","3","0","2"
"Osmanlıspor FK","Fenerbahçe","1","1","%47,4","%53,6","%55,6","22","9","6","%52,6","%46,4","%44,4","18","0","11","373","70","%73,7","%67,7","23","%17,4","419","71","%73,7","%62,2","24","%12,5","1","18","5","4","10","8","%27,8","1","8","4","3","3","5","%50,0","10","%60,0","25","17","%47,1","27","8","2","0","21","5","0","0"
"Yeni Malatyaspor","İstanbul Başakşehir","0","2","%32,7","%57,5","%70,8","12","0","2","%67,3","%42,5","%29,2","9","4","8","304","59","%77,6","%65,6","25","%12,0","657","51","%89,6","%76,6","22","%13,6","0","10","2","3","6","4","%20,0","2","11","4","1","4","7","%36,4","14","%64,3","23","10","%50,0","23","14","1","0","14","2","0","2"
"Yeni Malatyaspor","Karabükspor","3","1","%54,4","%55,7","%60,9","6","2","2","%45,6","%44,3","%39,1","6","1","5","525","61","%86,3","%74,1","19","%21,1","438","55","%85,8","%75,8","15","%13,3","3","16","8","2","5","11","%50,0","1","15","6","5","9","6","%40,0","22","%50,0","14","16","%62,5","19","10","2","0","15","4","0","1"
"Karabükspor","Akhisarspor","0","3","%49,9","%48,9","%45,2","21","2","2","%50,1","%51,1","%54,8","13","4","1","418","73","%73,0","%59,1","18","%33,3","425","66","%69,6","%56,1","9","%22,2","0","14","2","4","3","11","%14,3","3","6","4","1","3","3","%66,7","24","%70,8","16","24","%50,0","19","19","4","0","17","2","0","2"
