"Kayserispor","Konyaspor","1","1","%46,2","%46,7","%54,2","20","0","3","%53,8","%53,3","%45,8","10","1","7","421","68","%81,0","%66,1","18","%22,2","501","68","%80,6","%71,7","15","%13,3","1","8","2","2","5","3","%25,0","1","6","2","1","5","1","%33,3","16","%75,0","16","14","%85,7","20","18","3","0","10","1","0","0"
"Beşiktaş","Akhisarspor","0","2","%67,1","%54,9","%54,8","20","1","14","%32,9","%45,1","%45,2","30","2","1","605","49","%83,5","%72,1","61","%26,2","328","74","%66,8","%63,0","2","%50,0","0","27","5","8","13","14","%18,5","2","8","5","1","4","4","%62,5","10","%80,0","3","21","%76,2","58","10","4","0","21","3","0","2"
"Kayserispor","Bursaspor","2","1","%35,8","%45,2","%38,6","20","5","5","%64,2","%54,8","%61,4","20","0","4","267","63","%68,9","%57,2","19","%21,1","495","80","%80,0","%65,8","13","%23,1","2","10","3","4","3","7","%30,0","1","10","5","1","6","4","%50,0","10","%50,0","10","15","%66,7","9","15","2","0","17","5","0","1"
"Antalyaspor","Bursaspor","3","0","%52,9","%53,8","%41,4","23","0","13","%47,1","%46,2","%58,6","18","1","4","434","64","%82,3","%65,8","26","%19,2","396","53","%80,1","%71,5","11","%36,4","3","11","5","3","3","8","%45,5","0","7","1","1","3","4","%14,3","15","%73,3","7","11","%81,8","13","12","2","0","22","6","1","1"
"Fenerbahçe","Osmanlıspor FK","0","0","%62,8","%56,2","%60,5","22","1","6","%37,2","%43,8","%39,5","24","2","0","471","62","%79,0","%67,5","28","%28,6","289","70","%62,3","%55,6","7","%42,9","0","19","2","5","11","8","%10,5","0","8","0","1","6","2","%0,0","21","%66,7","6","18","%83,3","32","20","3","0","24","3","0","0"
"Mersin İdmanyurdu","Çaykur Rizespor","3","0","%44,5","%51,4","%56,7","17","3","6","%55,5","%48,6","%43,3","18","0","5","312","69","%68,6","%55,5","16","%0,0","390","70","%77,2","%65,7","19","%36,8","3","6","5","0","2","4","%83,3","0","13","4","2","9","4","%30,8","22","%77,3","19","20","%80,0","14","19","2","0","17","3","0","1"
"Beşiktaş","Sivasspor","2","0","%53,3","%59,4","%64,3","22","1","5","%46,7","%40,6","%35,7","17","2","1","427","69","%74,0","%66,9","21","%38,1","371","66","%75,2","%66,1","14","%28,6","2","19","7","2","7","12","%36,8","0","14","4","3","6","8","%28,6","27","%77,8","13","14","%78,6","17","15","3","0","22","3","0","1"
"Mersin İdmanyurdu","Fenerbahçe","1","3","%42,8","%38,8","%37,5","15","3","1","%57,2","%61,2","%62,5","16","1","5","339","55","%74,3","%67,9","10","%20,0","449","51","%80,0","%72,5","26","%38,5","1","8","2","2","4","4","%25,0","3","21","10","1","7","14","%47,6","11","%100,0","18","19","%63,2","16","16","2","1","21","0","0","2"
"Çaykur Rizespor","Galatasaray","4","3","%31,0","%62,5","%57,1","9","3","2","%69,0","%37,5","%42,9","14","0","6","280","71","%76,1","%61,6","20","%20,0","644","53","%88,7","%80,2","22","%13,6","4","12","7","2","4","8","%58,3","3","14","6","2","11","3","%42,9","16","%81,3","25","6","%83,3","8","9","2","0","13","3","1","1"
"Fenerbahçe","Kasımpaşa","3","1","%63,5","%60,0","%66,7","23","1","6","%36,5","%40,0","%33,3","30","3","3","479","61","%80,8","%69,9","22","%22,7","281","63","%64,1","%49,3","6","%33,3","3","17","7","3","5","12","%41,2","1","7","5","0","3","4","%71,4","30","%70,0","11","19","%78,9","22","16","3","0","18","2","1","1"
"Kasımpaşa","İstanbul Başakşehir","1","0","%45,6","%43,3","%47,4","16","0","2","%54,4","%56,7","%52,6","20","1","8","321","77","%65,7","%57,9","8","%25,0","364","79","%70,6","%50,5","27","%18,5","1","7","2","0","3","4","%28,6","0","8","1","4","4","4","%12,5","25","%92,0","30","25","%84,0","14","26","3","0","20","2","0","1"
"Kasımpaşa","Çaykur Rizespor","1","1","%59,6","%44,9","%46,7","17","2","12","%40,4","%55,1","%53,3","13","2","5","444","55","%88,1","%77,2","38","%15,8","309","69","%74,8","%59,7","14","%28,6","1","23","6","10","11","12","%26,1","1","7","3","1","1","6","%42,9","17","%82,4","8","21","%95,2","25","18","3","0","10","0","2","0"
"Eskişehirspor","Gaziantepspor","1","2","%57,1","%55,3","%69,4","7","4","8","%42,9","%44,7","%30,6","22","0","4","429","63","%76,5","%64,4","28","%17,9","329","77","%66,9","%54,9","16","%25,0","1","16","5","4","8","8","%31,3","2","11","6","0","7","4","%54,5","19","%57,9","11","18","%88,9","18","15","1","0","17","2","1","2"
"Konyaspor","Gaziantepspor","2","1","%53,8","%52,0","%68,8","20","1","2","%46,2","%48,0","%31,3","24","1","1","433","61","%79,7","%70,3","13","%15,4","370","57","%75,4","%61,2","8","%25,0","2","14","7","4","6","8","%50,0","1","4","2","2","2","2","%50,0","26","%76,9","6","16","%75,0","13","29","1","0","18","4","0","1"
"Antalyaspor","Kasımpaşa","0","0","%51,4","%52,8","%73,3","25","0","8","%48,6","%47,2","%26,7","13","0","4","380","63","%76,8","%68,5","25","%20,0","363","62","%75,2","%59,2","20","%10,0","0","15","4","4","6","9","%26,7","0","10","2","1","7","3","%20,0","18","%88,9","15","16","%81,3","25","14","4","0","16","1","0","0"
"Akhisarspor","Osmanlıspor FK","0","0","%57,0","%54,0","%43,8","30","1","1","%43,0","%46,0","%56,3","29","2","4","497","80","%72,4","%62,2","17","%23,5","379","72","%64,1","%55,6","10","%20,0","0","6","1","1","3","3","%16,7","0","9","3","3","8","1","%33,3","21","%81,0","34","10","%70,0","28","19","2","0","25","5","0","0"
"Beşiktaş","Antalyaspor","1","0","%52,8","%46,3","%40,0","20","3","12","%47,2","%53,7","%60,0","23","3","0","486","56","%83,5","%70,2","28","%10,7","444","66","%81,1","%68,5","15","%20,0","1","5","2","1","2","3","%40,0","0","7","0","1","3","4","%0,0","17","%76,5","13","23","%69,6","27","13","2","0","17","1","0","1"
"Bursaspor","İstanbul Başakşehir","3","3","%31,4","%41,2","%34,8","19","1","4","%68,6","%58,8","%65,2","14","2","7","269","61","%66,5","%56,2","11","%18,2","581","54","%84,9","%76,5","31","%29,0","3","10","5","3","4","6","%50,0","3","16","6","4","8","8","%37,5","16","%68,8","16","17","%82,4","11","18","3","2","14","3","0","0"
"Beşiktaş","Mersin İdmanyurdu","1","0","%63,8","%53,1","%33,3","24","3","10","%36,2","%46,9","%66,7","22","3","4","519","76","%80,2","%69,4","34","%17,6","300","78","%57,7","%50,3","12","%25,0","1","17","4","6","10","7","%23,5","0","7","1","0","4","3","%14,3","10","%100,0","17","18","%83,3","29","8","2","0","28","2","0","1"
"Kayserispor","Çaykur Rizespor","0","0","%53,3","%48,6","%44,0","7","0","7","%46,7","%51,4","%56,0","14","3","5","296","43","%77,0","%67,3","17","%11,8","249","64","%67,9","%54,4","27","%25,9","0","16","5","3","13","3","%31,3","0","7","3","1","0","7","%42,9","14","%78,6","22","23","%78,3","23","21","3","0","23","2","0","0"
"Kayserispor","Mersin İdmanyurdu","0","1","%52,5","%53,5","%56,3","16","1","7","%47,5","%46,5","%43,8","22","3","5","395","72","%70,1","%61,0","24","%16,7","374","71","%69,3","%64,1","8","%25,0","0","13","3","2","5","8","%23,1","1","9","3","3","5","4","%33,3","20","%80,0","14","26","%80,8","19","18","2","1","26","4","0","2"
"Gaziantepspor","Mersin İdmanyurdu","1","0","%57,5","%50,5","%40,0","24","2","4","%42,5","%49,5","%60,0","14","2","10","483","75","%81,0","%72,3","13","%30,8","337","72","%71,5","%60,0","29","%17,2","1","10","4","1","5","5","%40,0","0","14","6","2","5","9","%42,9","17","%88,2","25","19","%89,5","7","11","0","0","13","2","0","1"
"Galatasaray","Eskişehirspor","4","0","%54,0","%62,5","%57,9","20","3","3","%46,0","%37,5","%42,1","20","4","5","496","47","%84,3","%75,5","16","%31,3","418","50","%84,4","%74,8","18","%16,7","4","16","6","4","8","8","%37,5","0","10","0","2","6","4","%0,0","16","%87,5","9","10","%90,0","11","12","2","0","19","4","0","1"
"Galatasaray","Gençlerbirliği","4","1","%66,7","%58,7","%60,0","10","1","16","%33,3","%41,3","%40,0","19","0","3","564","47","%88,1","%77,6","38","%10,5","292","53","%71,6","%58,6","9","%11,1","4","23","14","2","13","10","%60,9","1","12","3","1","4","8","%25,0","14","%64,3","13","16","%81,3","32","11","2","0","21","2","0","1"
"İstanbul Başakşehir","Gençlerbirliği","2","0","%57,7","%48,5","%53,1","25","1","2","%42,3","%51,5","%46,9","22","0","5","441","68","%73,2","%63,6","15","%20,0","317","63","%63,1","%52,7","18","%11,1","2","17","5","4","8","9","%29,4","0","7","2","2","3","4","%28,6","17","%94,1","20","29","%72,4","19","20","3","0","24","2","0","1"
"Mersin İdmanyurdu","Gençlerbirliği","1","3","%59,0","%47,8","%25,0","26","1","4","%41,0","%52,2","%75,0","21","1","2","494","46","%82,8","%75,7","20","%35,0","355","78","%76,1","%69,2","6","%0,0","1","11","2","3","5","6","%18,2","3","7","3","1","3","4","%42,9","22","%63,6","3","17","%94,1","21","17","2","0","20","2","0","2"
"Gaziantepspor","Kayserispor","1","0","%50,7","%55,8","%63,3","18","0","6","%49,3","%44,2","%36,7","21","3","3","290","69","%60,7","%52,7","15","%33,3","285","65","%64,2","%53,6","12","%41,7","1","9","2","3","3","6","%22,2","0","13","4","4","5","8","%30,8","15","%73,3","17","11","%63,6","10","22","1","1","21","2","0","1"
"Çaykur Rizespor","Sivasspor","1","1","%54,8","%52,6","%61,5","14","1","4","%45,2","%47,4","%38,5","19","1","3","464","50","%83,4","%68,2","23","%17,4","392","53","%80,1","%73,7","14","%0,0","1","11","4","2","6","5","%36,4","1","13","5","2","11","2","%38,5","18","%77,8","19","16","%87,5","30","12","4","1","13","4","0","0"
"Çaykur Rizespor","Fenerbahçe","1","1","%45,7","%44,9","%36,4","11","1","5","%54,3","%55,1","%63,6","20","0","6","294","78","%68,4","%50,0","22","%9,1","354","57","%78,5","%69,9","21","%38,1","1","12","5","5","7","5","%41,7","1","13","4","2","6","7","%30,8","18","%66,7","14","21","%61,9","30","14","4","0","22","2","0","0"
"Çaykur Rizespor","Gaziantepspor","1","0","%31,9","%54,1","%46,2","18","2","1","%68,1","%45,9","%53,8","15","2","7","265","109","%47,9","%39,7","9","%22,2","547","63","%80,3","%71,4","35","%22,9","1","1","1","0","0","1","%100,0","0","22","4","8","11","11","%18,2","17","%70,6","34","4","%100,0","24","12","2","0","15","0","0","1"
"Bursaspor","Kasımpaşa","4","1","%50,4","%52,0","%62,2","18","0","3","%49,6","%48,0","%37,8","27","2","2","373","64","%72,1","%65,8","12","%50,0","360","72","%70,3","%60,4","14","%35,7","4","23","6","2","8","15","%26,1","1","15","4","3","6","9","%26,7","21","%71,4","11","23","%69,6","12","17","2","0","20","3","0","1"
"Kasımpaşa","Akhisarspor","2","1","%50,4","%49,1","%46,3","15","2","7","%49,6","%50,9","%53,7","20","1","5","392","51","%76,3","%60,4","31","%12,9","407","67","%74,4","%62,0","15","%6,7","2","14","5","2","10","4","%35,7","1","6","3","2","5","1","%50,0","12","%91,7","17","16","%75,0","30","21","0","0","23","2","0","1"
"Fenerbahçe","Antalyaspor","2","1","%61,5","%50,9","%63,6","17","2","6","%38,5","%49,1","%36,4","19","2","2","482","40","%84,6","%76,2","28","%28,6","303","54","%71,6","%54,5","11","%0,0","2","21","7","6","11","10","%33,3","1","10","3","2","8","2","%30,0","21","%71,4","19","24","%91,7","24","16","2","0","14","0","0","1"
"Sivasspor","Antalyaspor","0","0","%56,9","%48,5","%50,0","11","2","4","%43,1","%51,5","%50,0","21","2","3","502","75","%74,1","%63,1","36","%19,4","401","89","%72,1","%62,7","6","%33,3","0","16","5","4","4","12","%31,3","0","6","0","2","5","1","%0,0","19","%73,7","15","15","%66,7","34","21","1","1","17","4","0","0"
"Antalyaspor","Eskişehirspor","2","0","%48,3","%48,4","%47,6","22","4","7","%51,7","%51,6","%52,4","13","0","4","308","62","%66,6","%57,6","14","%21,4","317","59","%72,6","%67,1","25","%16,0","2","11","7","3","4","7","%63,6","0","10","4","2","7","3","%40,0","12","%91,7","20","20","%80,0","28","17","2","0","21","2","0","1"
"İstanbul Başakşehir","Galatasaray","0","2","%45,3","%47,1","%42,9","16","4","4","%54,7","%52,9","%57,1","19","6","4","360","68","%75,8","%62,3","23","%8,7","442","75","%77,8","%68,3","18","%16,7","0","11","6","2","7","4","%54,5","2","12","3","1","4","8","%25,0","12","%75,0","21","19","%63,2","20","17","2","0","16","2","0","2"
"Sivasspor","Beşiktaş","1","2","%38,7","%46,5","%58,6","16","4","4","%61,3","%53,5","%41,4","14","5","3","325","77","%72,3","%66,7","12","%50,0","525","73","%80,8","%71,6","11","%9,1","1","9","2","2","3","6","%22,2","2","4","2","0","0","4","%50,0","11","%72,7","14","16","%75,0","23","19","1","0","8","2","0","2"
"İstanbul Başakşehir","Gaziantepspor","4","1","%66,2","%57,3","%50,0","15","5","6","%33,8","%42,7","%50,0","19","0","2","532","53","%84,8","%76,7","20","%60,0","278","54","%71,9","%57,4","4","%25,0","4","26","9","8","10","16","%34,6","1","6","3","1","3","3","%50,0","17","%88,2","4","11","%54,5","18","13","0","0","18","2","1","1"
"Eskişehirspor","Kayserispor","1","3","%62,2","%56,6","%56,5","10","4","8","%37,8","%43,4","%43,5","15","1","1","468","56","%82,7","%69,1","43","%27,9","303","61","%72,6","%67,0","8","%37,5","1","14","4","2","4","10","%28,6","3","15","10","0","7","8","%66,7","24","%79,2","4","13","%76,9","34","18","3","0","18","2","1","2"
"Beşiktaş","Bursaspor","3","2","%63,2","%60,5","%60,0","18","5","10","%36,8","%39,5","%40,0","21","3","3","485","48","%84,3","%73,9","27","%25,9","285","64","%69,8","%59,7","13","%30,8","3","26","9","8","13","13","%34,6","2","7","3","0","3","4","%42,9","22","%72,7","20","21","%81,0","22","12","0","1","25","5","1","1"
"Trabzonspor","Antalyaspor","3","0","%50,1","%48,2","%46,7","20","3","6","%49,9","%51,8","%53,3","23","5","8","407","58","%83,8","%79,3","14","%50,0","392","50","%82,1","%72,5","21","%4,8","3","25","10","8","10","15","%40,0","0","11","3","1","7","4","%27,3","10","%90,0","25","15","%93,3","9","14","2","0","17","4","1","1"
"Eskişehirspor","Galatasaray","4","3","%43,5","%46,4","%46,7","15","4","2","%56,5","%53,6","%53,3","23","0","2","353","66","%80,7","%69,3","18","%33,3","472","54","%83,1","%75,5","9","%44,4","4","13","7","1","4","9","%53,8","3","6","3","0","2","4","%50,0","10","%100,0","7","21","%81,0","10","16","2","0","14","4","0","1"
"Gaziantepspor","Beşiktaş","0","4","%37,6","%45,7","%33,3","22","1","2","%62,4","%54,3","%66,7","15","2","2","288","50","%68,8","%59,9","9","%33,3","473","63","%81,4","%70,3","21","%19,0","0","12","3","4","8","4","%25,0","4","10","5","4","5","5","%50,0","19","%68,4","24","20","%75,0","9","22","3","0","16","1","0","2"
"Çaykur Rizespor","Beşiktaş","1","2","%43,9","%45,1","%31,6","16","3","2","%56,1","%54,9","%68,4","16","1","6","391","65","%77,7","%65,6","14","%42,9","505","47","%85,0","%79,2","18","%55,6","1","8","4","1","3","5","%50,0","2","16","10","2","7","9","%62,5","22","%81,8","10","11","%100,0","17","16","5","0","7","1","0","2"
"Antalyaspor","Kayserispor","1","1","%53,7","%47,7","%39,3","22","3","2","%46,3","%52,3","%60,7","18","3","9","370","67","%74,3","%64,3","17","%41,2","313","54","%70,3","%64,1","17","%41,2","1","10","4","0","2","8","%40,0","1","15","4","4","7","8","%26,7","17","%82,4","19","11","%81,8","18","23","4","0","17","3","0","0"
"Trabzonspor","Mersin İdmanyurdu","1","0","%45,7","%55,1","%67,7","29","2","4","%54,3","%44,9","%32,3","20","4","5","408","74","%73,0","%66,3","16","%6,3","475","63","%78,7","%67,3","24","%12,5","1","12","4","2","7","5","%33,3","0","12","3","3","8","4","%25,0","15","%86,7","27","12","%75,0","16","17","3","0","17","4","0","1"
"Çaykur Rizespor","İstanbul Başakşehir","2","1","%55,4","%54,5","%55,6","22","3","4","%44,6","%45,5","%44,4","17","1","3","426","78","%76,1","%69,6","29","%34,5","350","72","%70,0","%60,0","13","%7,7","2","17","4","2","4","13","%23,5","1","7","1","1","5","2","%14,3","15","%80,0","17","4","%100,0","22","20","3","0","18","2","1","1"
"Akhisarspor","Kayserispor","1","1","%48,1","%56,9","%59,5","30","3","2","%51,9","%43,1","%40,5","14","2","5","393","55","%79,1","%67,0","15","%40,0","409","51","%80,0","%66,9","27","%18,5","1","10","6","0","4","6","%60,0","1","9","1","1","4","5","%11,1","18","%77,8","19","6","%50,0","15","19","3","0","12","0","0","0"
"İstanbul Başakşehir","Akhisarspor","2","0","%43,4","%43,1","%41,7","25","1","2","%56,6","%56,9","%58,3","22","2","7","371","70","%70,6","%60,0","15","%13,3","489","78","%77,3","%59,3","17","%17,6","2","9","3","1","4","5","%33,3","0","7","1","3","4","3","%14,3","24","%70,8","16","21","%71,4","22","21","1","0","11","1","0","1"
"Galatasaray","Sivasspor","3","1","%48,4","%52,9","%54,5","11","2","6","%51,6","%47,1","%45,5","11","1","11","446","53","%83,2","%72,1","16","%18,8","467","58","%84,6","%71,4","25","%28,0","3","16","10","3","5","11","%62,5","1","14","6","3","7","7","%42,9","17","%70,6","19","9","%55,6","12","20","5","0","16","1","0","1"
"Kasımpaşa","Antalyaspor","2","1","%55,6","%52,4","%72,2","25","2","3","%44,4","%47,6","%27,8","23","3","2","492","49","%83,3","%72,0","21","%28,6","403","64","%78,2","%64,5","9","%22,2","2","9","3","0","4","5","%33,3","1","9","3","0","4","5","%33,3","20","%85,0","7","18","%77,8","13","21","2","0","15","0","2","1"
"Sivasspor","Akhisarspor","1","1","%47,3","%43,1","%57,1","24","0","6","%52,7","%56,9","%42,9","23","0","5","335","66","%67,5","%56,5","25","%28,0","386","73","%69,2","%51,7","16","%12,5","1","10","1","2","1","9","%10,0","1","5","1","2","2","3","%20,0","10","%90,0","19","21","%71,4","18","23","1","1","18","4","0","0"
"Antalyaspor","Trabzonspor","7","0","%51,8","%63,5","%33,3","23","4","6","%48,2","%36,5","%66,7","23","1","5","395","44","%84,8","%67,6","13","%15,4","364","35","%86,0","%66,7","23","%8,7","7","15","11","2","7","8","%73,3","0","7","3","1","4","3","%42,9","20","%60,0","10","9","%88,9","11","13","5","0","17","5","1","1"
"Çaykur Rizespor","Akhisarspor","0","2","%51,1","%45,4","%42,9","15","0","4","%48,9","%54,6","%57,1","20","4","5","453","48","%78,1","%66,1","32","%18,8","448","69","%80,1","%67,4","20","%20,0","0","8","2","0","3","5","%25,0","2","6","3","1","2","4","%50,0","19","%68,4","18","21","%61,9","28","17","2","0","14","2","0","2"
"Osmanlıspor FK","Antalyaspor","3","0","%43,2","%51,3","%39,1","19","0","5","%56,8","%48,7","%60,9","22","0","4","335","47","%77,0","%63,4","10","%30,0","437","56","%82,2","%69,4","14","%35,7","3","14","7","2","5","9","%50,0","0","8","0","3","2","6","%0,0","17","%82,4","11","16","%68,8","17","20","1","0","20","1","0","1"
"Sivasspor","Gençlerbirliği","2","1","%56,2","%50,9","%62,5","19","1","12","%43,8","%49,1","%37,5","14","2","8","451","57","%79,8","%69,8","35","%34,3","357","64","%77,0","%64,2","19","%36,8","2","17","5","5","3","14","%29,4","1","14","6","4","6","8","%42,9","13","%76,9","18","20","%80,0","30","14","1","1","24","0","0","1"
"Fenerbahçe","Trabzonspor","2","0","%54,8","%51,3","%65,0","28","1","6","%45,2","%48,7","%35,0","26","1","1","414","42","%81,9","%69,8","27","%14,8","356","67","%76,4","%60,4","5","%0,0","2","14","5","2","7","7","%35,7","0","4","2","0","3","1","%50,0","21","%52,4","6","21","%71,4","19","20","4","0","17","2","1","1"
"Kayserispor","Fenerbahçe","0","1","%52,5","%41,5","%20,8","7","2","8","%47,5","%58,5","%79,2","21","4","3","352","56","%76,4","%60,5","24","%20,8","319","61","%77,4","%66,0","15","%26,7","0","15","2","8","5","10","%13,3","1","5","2","0","2","3","%40,0","15","%80,0","9","22","%54,5","29","24","2","1","25","7","0","2"
"Galatasaray","Mersin İdmanyurdu","1","1","%59,5","%47,0","%40,5","18","3","11","%40,5","%53,0","%59,5","18","7","0","373","57","%74,0","%63,6","34","%32,4","267","55","%66,7","%58,3","13","%30,8","1","23","8","3","7","16","%34,8","1","11","2","4","4","7","%18,2","16","%75,0","12","17","%82,4","24","19","3","1","22","3","1","0"
"Konyaspor","Kasımpaşa","2","0","%48,1","%44,0","%32,4","19","1","2","%51,9","%56,0","%67,6","15","0","4","391","80","%67,3","%60,6","13","%15,4","407","74","%76,4","%63,6","30","%13,3","2","7","5","1","3","4","%71,4","0","12","6","1","7","5","%50,0","17","%88,2","15","16","%75,0","18","16","1","0","12","2","0","1"
"Galatasaray","Bursaspor","3","0","%48,1","%60,0","%73,7","16","4","2","%51,9","%40,0","%26,3","26","1","1","485","55","%83,1","%74,0","13","%46,2","519","61","%85,7","%77,7","19","%21,1","3","12","4","3","4","8","%33,3","0","13","5","2","7","6","%38,5","19","%84,2","15","9","%88,9","13","16","2","0","14","1","0","1"
"Trabzonspor","Eskişehirspor","3","1","%47,4","%52,7","%72,7","15","2","3","%52,6","%47,3","%27,3","21","4","2","445","85","%77,1","%62,0","18","%16,7","492","50","%81,9","%68,0","17","%5,9","3","11","7","2","5","6","%63,6","1","7","3","2","4","3","%42,9","16","%87,5","12","14","%78,6","26","17","4","0","12","4","1","1"
"Kasımpaşa","Osmanlıspor FK","1","1","%40,4","%49,6","%66,7","42","2","2","%59,6","%50,4","%33,3","17","0","4","312","71","%66,0","%57,4","7","%42,9","455","55","%75,6","%70,0","15","%13,3","1","12","5","3","8","4","%41,7","1","16","4","3","8","8","%25,0","28","%71,4","19","18","%83,3","21","23","2","1","18","2","0","0"
"Kasımpaşa","Kayserispor","1","2","%61,5","%54,3","%65,4","20","1","5","%38,5","%45,7","%34,6","12","0","2","467","89","%79,9","%70,9","34","%32,4","301","80","%62,1","%50,0","14","%21,4","1","13","4","3","4","9","%30,8","2","6","2","3","2","4","%33,3","16","%93,8","10","12","%75,0","29","14","1","0","13","3","0","2"
"Osmanlıspor FK","Sivasspor","4","0","%50,2","%49,5","%60,0","27","3","6","%49,8","%50,5","%40,0","26","1","3","398","87","%72,6","%63,1","21","%28,6","403","80","%72,7","%62,5","13","%30,8","4","20","7","4","7","13","%35,0","0","8","2","3","5","3","%25,0","19","%94,7","21","18","%88,9","12","14","2","0","11","2","0","1"
"İstanbul Başakşehir","Konyaspor","4","0","%48,2","%45,9","%41,7","34","1","1","%51,8","%54,1","%58,3","18","3","2","383","75","%74,4","%64,2","22","%27,3","425","77","%71,8","%61,7","11","%36,4","4","7","4","0","2","5","%57,1","0","2","0","1","1","1","%0,0","12","%58,3","9","25","%84,0","12","19","1","0","18","3","0","1"
"Sivasspor","Fenerbahçe","2","2","%40,0","%45,1","%44,4","17","4","3","%60,0","%54,9","%55,6","19","2","9","314","63","%66,9","%49,1","17","%23,5","465","73","%79,4","%64,5","35","%22,9","2","15","8","3","7","8","%53,3","2","13","2","3","4","9","%15,4","17","%88,2","20","12","%83,3","21","18","3","0","14","1","0","0"
"Bursaspor","Eskişehirspor","2","0","%66,1","%56,1","%64,3","29","2","7","%33,9","%43,9","%35,7","14","3","5","467","72","%80,5","%72,5","25","%24,0","238","70","%59,2","%50,3","14","%14,3","2","17","4","2","8","9","%23,5","0","8","3","1","4","4","%37,5","19","%68,4","20","21","%76,2","19","14","2","0","18","2","0","1"
"Gençlerbirliği","Sivasspor","0","1","%63,2","%45,7","%49,1","16","2","6","%36,8","%54,3","%50,9","29","1","3","460","78","%71,7","%54,3","32","%21,9","278","70","%57,2","%50,3","8","%25,0","0","13","1","3","7","6","%7,7","1","8","5","1","2","6","%62,5","9","%88,9","23","20","%90,0","50","15","2","0","19","4","0","2"
"Çaykur Rizespor","Gençlerbirliği","2","3","%52,3","%50,0","%45,7","17","1","5","%47,7","%50,0","%54,3","8","1","7","373","56","%76,9","%64,1","24","%25,0","348","55","%73,6","%64,1","14","%14,3","2","14","5","1","4","10","%35,7","3","15","5","2","6","9","%33,3","17","%88,2","12","13","%100,0","11","17","2","0","21","2","0","2"
"Kasımpaşa","Trabzonspor","1","1","%47,6","%53,1","%63,6","21","0","10","%52,4","%46,9","%36,4","19","2","2","332","63","%77,4","%70,4","28","%35,7","383","66","%76,5","%67,1","12","%41,7","1","23","7","3","10","13","%30,4","1","10","4","1","5","5","%40,0","14","%71,4","10","25","%76,0","16","17","4","0","21","3","0","0"
"Gaziantepspor","Konyaspor","0","1","%59,8","%54,4","%53,1","30","0","3","%40,2","%45,6","%46,9","18","2","5","482","59","%82,0","%72,6","27","%22,2","335","65","%69,0","%61,0","9","%55,6","0","8","1","3","6","2","%12,5","1","11","5","2","2","9","%45,5","15","%86,7","22","20","%85,0","21","16","4","0","20","2","0","2"
"Kayserispor","Gaziantepspor","2","2","%38,7","%53,3","%53,1","23","1","4","%61,3","%46,7","%46,9","22","2","5","254","79","%55,9","%49,7","8","%37,5","399","56","%75,2","%67,6","21","%9,5","2","15","6","5","7","8","%40,0","2","17","7","3","10","7","%41,2","21","%71,4","18","11","%90,9","18","18","2","0","14","2","0","0"
"Osmanlıspor FK","Kasımpaşa","0","1","%35,7","%46,4","%46,4","29","2","6","%64,3","%53,6","%53,6","17","1","9","295","64","%69,8","%53,2","18","%11,1","547","68","%83,0","%70,5","18","%11,1","0","7","2","0","6","1","%28,6","1","10","3","2","6","4","%30,0","24","%62,5","17","31","%61,3","21","14","1","1","15","3","0","2"
"Kasımpaşa","Fenerbahçe","0","1","%48,7","%58,0","%46,2","15","3","5","%51,3","%42,0","%53,8","14","2","2","374","73","%72,7","%55,0","27","%18,5","409","61","%79,0","%66,7","12","%16,7","0","11","2","2","7","4","%18,2","1","8","4","0","4","4","%50,0","26","%80,8","16","17","%76,5","28","17","0","1","27","3","0","2"
"Akhisarspor","Trabzonspor","2","1","%60,3","%51,9","%54,0","19","2","3","%39,7","%48,1","%46,0","25","0","6","462","64","%71,6","%62,4","19","%10,5","301","86","%53,8","%44,7","14","%35,7","2","10","2","2","2","8","%20,0","1","8","3","2","2","6","%37,5","13","%84,6","27","20","%60,0","26","18","2","0","25","2","1","1"
"Akhisarspor","Fenerbahçe","0","3","%51,3","%49,1","%42,9","25","4","3","%48,7","%50,9","%57,1","15","0","3","430","56","%74,7","%61,8","12","%16,7","407","83","%69,3","%56,4","9","%11,1","0","8","2","0","5","3","%25,0","3","8","3","1","5","3","%37,5","15","%73,3","26","13","%76,9","18","16","1","0","20","1","0","2"
"Mersin İdmanyurdu","Kasımpaşa","1","2","%45,9","%31,0","%28,2","17","1","4","%54,1","%69,0","%71,8","12","1","4","300","71","%71,0","%60,4","15","%13,3","347","63","%72,6","%65,6","26","%23,1","1","9","3","2","6","3","%33,3","2","16","6","3","5","11","%37,5","7","%71,4","20","21","%76,2","17","23","4","1","18","1","1","2"
"Galatasaray","Antalyaspor","3","3","%58,7","%51,4","%44,4","17","5","7","%41,3","%48,6","%55,6","22","8","6","505","47","%85,0","%72,7","19","%10,5","352","47","%81,5","%69,5","17","%17,6","3","13","6","2","7","6","%46,2","3","16","9","4","6","10","%56,3","13","%84,6","15","10","%100,0","17","20","4","0","14","3","0","0"
"Bursaspor","Mersin İdmanyurdu","2","1","%50,0","%50,4","%56,4","19","1","7","%50,0","%49,6","%43,6","16","1","6","350","68","%68,0","%60,7","28","%21,4","356","69","%69,4","%59,8","26","%26,9","2","14","5","6","5","9","%35,7","1","5","2","2","0","5","%40,0","21","%85,7","20","17","%88,2","20","17","3","0","19","2","0","1"
