"ev_takim","dep_takim","ev_sonuc","dep_sonuc","ev_topla_oynama","ev_ikili_mucadele_kazanma","ev_hava_topu","ev_pas_arasi","ev_ofsayt","ev_korner","dep_topla_oynama","dep_ikili_mucadele_kazanma","dep_hava_topu","dep_pas_arasi","dep_ofsayt","dep_korner","ev_pas","ev_uzun_pas","ev_pas_isabet","ev_rakip_yari_sahada_pas_isabeti","ev_orta","ev_orta_istabeti","dep_pas","dep_uzun_pas","dep_pas_isabet","dep_rakip_yari_sahada_pas_isabeti","dep_orta","dep_orta_istabeti","ev_gol","ev_sut","ev_isabetli_sut","ev_sut_engelleme","ev_ceza_sahasinin_disindan_sut","ev_ceza_sahasinin_icinden_sut","ev_sut_isabeti","dep_gol","dep_sut","dep_isabetli_sut","dep_sut_engelleme","dep_ceza_sahasi_disindan_sut","dep_ceza_sahasi_icinden_sut","dep_sut_isabeti","ev_top_kapma","ev_top_kapma_basarisi","ev_uzaklastirma","dep_top_kapma","dep_top_kapma_basarisi","dep_uzaklastirma","ev_faul","ev_sari_kart","ev_kirmizi_kart","dep_faul","dep_sari_kart","dep_kirmizi_kart"
"BB Erzurumspor","MKE Ankaragücü","0","1","%68,3","%56,3","%60,0","12","1","12","%31,7","%43,7","%40,0","16","1","2","516","37","%84,7","%74,5","50","%20,0","257","63","%66,1","%49,6","5","%20,0","0","27","8","8","13","14","%29,6","1","3","1","1","0","3","%33,3","24","%79,2","4","15","%66,7","43","14","3","0","8","2","1","2"
"Çaykur Rizespor","Yeni Malatyaspor","3","0","%58,4","%56,9","%58,5","11","3","3","%41,6","%43,1","%41,5","10","0","2","525","72","%81,1","%69,7","12","%16,7","369","68","%70,7","%56,8","16","%18,8","3","14","6","3","7","7","%42,9","0","11","3","3","6","5","%27,3","10","%80,0","25","13","%84,6","22","11","2","0","18","3","0","1"
"Galatasaray","İstanbul Başakşehir","2","1","%51,3","%50,0","%64,0","16","5","8","%48,7","%50,0","%36,0","9","0","1","383","46","%79,6","%70,3","16","%43,8","366","45","%79,5","%68,7","13","%15,4","2","15","4","4","5","10","%26,7","1","5","2","0","2","3","%40,0","8","%50,0","14","12","%41,7","18","14","4","0","12","3","0","1"
"Beşiktaş","Konyaspor","3","2","%62,0","%59,6","%65,9","15","2","9","%38,0","%40,4","%34,1","15","4","1","610","64","%83,0","%71,2","40","%15,0","392","77","%72,4","%58,3","4","%0,0","3","20","13","1","8","12","%65,0","2","4","3","0","3","1","%75,0","11","%63,6","14","7","%85,7","34","14","2","0","20","3","0","1"
"Galatasaray","Alanyaspor","6","0","%60,3","%49,5","%65,5","14","1","5","%39,7","%50,5","%34,5","9","1","1","380","42","%81,1","%68,2","20","%20,0","255","42","%69,0","%59,1","7","%28,6","6","20","10","3","8","12","%50,0","0","5","1","1","2","3","%20,0","17","%76,5","8","21","%52,4","23","12","0","0","10","1","0","1"
"Kasımpaşa","Antalyaspor","1","2","%50,6","%54,6","%54,1","12","2","7","%49,4","%45,4","%45,9","6","1","3","400","48","%81,3","%69,5","32","%18,8","411","74","%79,1","%72,4","9","%33,3","1","18","6","4","6","12","%33,3","2","9","6","1","5","4","%66,7","18","%83,3","14","13","%76,9","27","12","2","0","14","4","0","2"
"Kayserispor","Sivasspor","2","0","%41,3","%51,5","%59,5","12","3","3","%58,7","%48,5","%40,5","3","1","6","342","58","%78,9","%61,7","21","%23,8","492","71","%83,5","%73,2","22","%27,3","2","10","4","1","3","7","%40,0","0","15","2","5","5","10","%13,3","13","%69,2","22","13","%84,6","16","13","4","0","14","4","1","1"
"İstanbul Başakşehir","Antalyaspor","4","0","%68,5","%56,9","%58,8","1","2","4","%31,5","%43,1","%41,2","15","0","2","674","68","%89,6","%82,9","14","%28,6","300","39","%82,7","%70,6","12","%25,0","4","15","5","5","4","11","%33,3","0","8","3","1","3","5","%37,5","14","%71,4","10","7","%28,6","17","11","0","0","8","2","0","1"
"Kasımpaşa","Beşiktaş","4","1","%39,9","%52,4","%44,4","10","6","4","%60,1","%47,6","%55,6","8","0","3","316","52","%76,6","%66,2","21","%19,0","477","51","%85,5","%75,0","31","%32,3","4","12","7","2","5","7","%58,3","1","16","6","2","4","12","%37,5","25","%60,0","28","16","%56,3","20","14","3","0","15","3","0","1"
"İstanbul Başakşehir","Kayserispor","1","0","%57,7","%48,5","%52,0","6","5","8","%42,3","%51,5","%48,0","8","2","4","481","45","%80,0","%72,8","28","%32,1","349","53","%77,1","%61,7","22","%13,6","1","14","3","0","6","8","%21,4","0","7","2","3","4","3","%28,6","12","%41,7","26","12","%66,7","24","17","5","0","16","2","0","1"
"Antalyaspor","Sivasspor","2","1","%35,9","%45,3","%43,2","6","2","6","%64,1","%54,7","%56,8","11","0","4","315","72","%77,8","%61,9","18","%22,2","569","44","%87,5","%78,4","25","%28,0","2","6","3","2","1","5","%50,0","1","15","2","3","7","8","%13,3","15","%60,0","27","14","%78,6","21","14","4","0","7","1","0","1"
"Beşiktaş","İstanbul Başakşehir","2","1","%46,6","%54,9","%64,7","18","0","10","%53,4","%45,1","%35,3","10","1","4","398","55","%77,9","%69,2","29","%31,0","472","54","%76,7","%71,4","15","%26,7","2","15","6","1","4","11","%40,0","1","13","5","3","3","10","%38,5","15","%60,0","18","15","%66,7","15","16","2","0","18","2","0","1"
"Galatasaray","Antalyaspor","5","0","%58,9","%59,2","%58,6","2","3","6","%41,1","%40,8","%41,4","14","1","6","489","51","%84,0","%72,1","20","%15,0","336","40","%80,1","%63,7","18","%27,8","5","15","7","3","5","10","%46,7","0","14","7","1","6","8","%50,0","27","%55,6","12","15","%66,7","23","5","2","0","11","1","0","1"
"Kasımpaşa","Yeni Malatyaspor","3","0","%43,2","%49,6","%56,1","12","1","7","%56,8","%50,4","%43,9","13","2","4","317","55","%75,4","%65,8","19","%15,8","414","76","%81,4","%74,4","27","%25,9","3","21","9","6","8","13","%42,9","0","17","2","3","9","8","%11,8","17","%76,5","18","22","%77,3","18","19","2","0","9","1","0","1"
"İstanbul Başakşehir","BB Erzurumspor","1","1","%53,5","%42,7","%47,1","7","1","3","%46,5","%57,3","%52,9","14","2","6","461","55","%79,8","%68,4","12","%33,3","392","64","%77,0","%63,8","19","%21,1","1","9","2","2","3","6","%22,2","1","15","2","1","8","7","%13,3","10","%70,0","18","13","%46,2","16","21","3","0","12","1","0","0"
"BB Erzurumspor","Yeni Malatyaspor","1","3","%52,9","%50,0","%47,1","11","2","9","%47,1","%50,0","%52,9","7","1","4","403","60","%79,4","%60,4","17","%23,5","361","50","%77,8","%64,7","18","%27,8","1","15","5","3","6","9","%33,3","3","9","5","1","3","6","%55,6","21","%61,9","23","28","%82,1","25","10","0","0","15","3","0","2"
"Kasımpaşa","Çaykur Rizespor","0","1","%63,1","%51,3","%54,9","12","1","10","%36,9","%48,7","%45,1","12","3","4","572","50","%80,4","%73,0","31","%29,0","341","58","%70,1","%62,3","11","%18,2","0","25","7","11","10","15","%28,0","1","6","1","1","3","3","%16,7","13","%69,2","9","30","%53,3","48","12","2","0","21","4","0","2"
"Yeni Malatyaspor","Antalyaspor","2","0","%40,9","%42,9","%36,8","10","1","2","%59,1","%57,1","%63,2","4","2","2","330","66","%74,2","%63,4","9","%55,6","473","66","%83,1","%65,7","14","%21,4","2","11","3","1","3","8","%27,3","0","8","1","2","5","3","%12,5","11","%72,7","27","14","%64,3","5","16","2","1","18","4","1","1"
"Galatasaray","Göztepe","1","0","%55,0","%49,5","%55,6","12","1","6","%45,0","%50,5","%44,4","15","1","6","504","66","%85,1","%76,5","21","%23,8","409","52","%80,9","%69,9","20","%25,0","1","11","5","2","4","7","%45,5","0","9","2","2","3","6","%22,2","15","%73,3","17","18","%66,7","19","13","4","0","14","2","0","1"
"Trabzonspor","Akhisarspor","2","1","%58,6","%51,7","%45,8","10","1","7","%41,4","%48,3","%54,2","17","0","0","489","54","%82,4","%72,9","20","%25,0","347","43","%79,0","%69,4","10","%20,0","2","17","8","1","5","12","%47,1","1","10","4","1","4","6","%40,0","16","%75,0","10","9","%77,8","25","20","5","0","21","3","0","1"
"BB Erzurumspor","Kayserispor","1","1","%60,3","%50,6","%50,0","6","0","5","%39,7","%49,4","%50,0","9","0","3","500","60","%84,0","%71,4","27","%33,3","330","72","%75,2","%55,8","14","%14,3","1","20","5","5","14","6","%25,0","1","7","3","1","2","5","%42,9","12","%50,0","10","9","%100,0","32","14","2","0","12","6","0","0"
"Akhisarspor","Galatasaray","3","0","%34,9","%47,9","%56,4","9","2","1","%65,1","%52,1","%43,6","8","4","6","311","62","%70,1","%54,2","9","%22,2","584","55","%83,6","%73,7","20","%20,0","3","11","5","1","2","9","%45,5","0","12","3","3","2","10","%25,0","7","%85,7","31","13","%38,5","13","16","4","0","13","3","0","1"
"İstanbul Başakşehir","Akhisarspor","3","1","%62,4","%57,1","%45,0","6","1","6","%37,6","%42,9","%55,0","12","0","2","625","55","%87,8","%81,2","14","%42,9","371","54","%78,2","%66,5","15","%20,0","3","18","6","6","5","13","%33,3","1","8","2","2","5","3","%25,0","15","%66,7","18","14","%71,4","16","9","2","0","14","4","0","1"
"Fenerbahçe","MKE Ankaragücü","1","3","%57,3","%50,9","%60,0","11","1","5","%42,7","%49,1","%40,0","15","1","7","475","31","%82,7","%72,0","27","%33,3","358","49","%80,2","%71,5","14","%50,0","1","14","4","4","7","7","%28,6","3","16","7","5","6","10","%43,8","21","%52,4","8","18","%66,7","25","16","4","1","21","6","0","2"
"Yeni Malatyaspor","Akhisarspor","1","1","%53,1","%44,2","%33,3","11","3","2","%46,9","%55,8","%66,7","17","2","4","509","72","%82,5","%70,5","12","%33,3","434","67","%77,4","%65,6","21","%19,0","1","9","3","4","5","4","%33,3","1","7","2","3","3","4","%28,6","25","%64,0","28","23","%43,5","17","16","4","0","13","3","0","0"
"Çaykur Rizespor","MKE Ankaragücü","1","1","%65,5","%47,7","%43,1","13","3","7","%34,5","%52,3","%56,9","17","1","2","534","71","%81,5","%72,2","43","%16,3","297","67","%60,9","%52,0","6","%33,3","1","22","6","7","11","11","%27,3","1","11","4","2","5","6","%36,4","15","%66,7","7","13","%61,5","36","12","3","0","6","2","0","0"
"Konyaspor","Antalyaspor","2","0","%60,9","%44,0","%47,5","13","2","5","%39,1","%56,0","%52,5","13","3","1","547","74","%83,4","%78,0","15","%6,7","353","55","%77,1","%65,0","10","%30,0","2","11","4","3","7","4","%36,4","0","7","2","0","4","3","%28,6","11","%81,8","10","11","%54,5","23","19","1","0","10","1","0","1"
"BB Erzurumspor","Göztepe","2","1","%39,2","%41,4","%38,5","19","0","2","%60,8","%58,6","%61,5","12","1","6","330","54","%74,5","%63,0","6","%50,0","507","52","%82,4","%70,6","19","%15,8","2","7","4","0","5","2","%57,1","1","9","3","4","5","4","%33,3","24","%62,5","23","25","%80,0","8","14","2","0","9","2","0","1"
"Galatasaray","Çaykur Rizespor","2","2","%55,7","%50,4","%55,2","11","2","8","%44,3","%49,6","%44,8","10","6","4","469","68","%78,0","%66,9","23","%30,4","376","75","%75,3","%65,5","14","%21,4","2","20","8","4","8","12","%40,0","2","17","7","2","4","13","%41,2","14","%78,6","19","21","%52,4","21","11","2","0","12","1","0","0"
"Sivasspor","BB Erzurumspor","2","2","%59,4","%46,1","%45,5","6","1","3","%40,6","%53,9","%54,5","15","1","2","523","46","%86,6","%78,9","23","%39,1","362","75","%75,4","%61,7","13","%30,8","2","24","9","4","9","15","%37,5","2","11","5","2","5","6","%45,5","21","%42,9","9","26","%61,5","16","14","0","0","11","2","0","0"
"Bursaspor","Beşiktaş","1","1","%49,9","%50,0","%50,0","15","1","4","%50,1","%50,0","%50,0","10","0","3","384","77","%79,7","%59,8","20","%20,0","390","71","%76,2","%63,1","19","%21,1","1","9","3","1","6","3","%33,3","1","11","4","1","3","8","%36,4","18","%61,1","23","17","%58,8","21","14","2","0","15","2","0","0"
"Fenerbahçe","Alanyaspor","2","0","%47,9","%58,7","%44,4","13","3","3","%52,1","%41,3","%55,6","14","3","6","491","67","%81,5","%70,7","9","%33,3","519","51","%83,4","%72,6","29","%17,2","2","12","5","4","5","7","%41,7","0","10","3","3","6","4","%30,0","26","%53,8","28","13","%76,9","12","11","2","0","17","2","0","1"
"Sivasspor","Konyaspor","0","0","%62,6","%42,9","%46,5","4","2","12","%37,4","%57,1","%53,5","10","3","3","541","62","%80,2","%69,0","27","%22,2","322","71","%73,6","%59,7","13","%15,4","0","17","3","9","9","8","%17,6","0","10","2","2","3","7","%20,0","11","%72,7","21","16","%62,5","36","23","2","0","13","2","1","0"
"Kasımpaşa","Konyaspor","1","1","%48,1","%52,9","%61,1","14","0","6","%51,9","%47,1","%38,9","11","4","7","494","62","%85,8","%73,9","39","%20,5","557","50","%86,0","%79,4","17","%11,8","1","18","3","8","4","14","%16,7","1","12","4","3","8","4","%33,3","14","%78,6","13","14","%57,1","32","13","1","0","9","1","0","0"
"Akhisarspor","MKE Ankaragücü","0","0","%67,5","%51,2","%43,2","8","5","9","%32,5","%48,8","%56,8","13","2","0","481","58","%80,5","%70,5","33","%18,2","243","71","%58,4","%53,7","4","%75,0","0","17","8","6","8","9","%47,1","0","9","2","2","4","5","%22,2","14","%57,1","6","20","%65,0","27","11","4","0","23","2","1","0"
"MKE Ankaragücü","Antalyaspor","0","1","%63,4","%56,3","%54,9","8","0","5","%36,6","%43,7","%45,1","6","0","8","483","68","%82,0","%72,1","35","%22,9","288","69","%69,8","%55,9","11","%18,2","0","14","3","2","8","6","%21,4","1","12","6","2","6","6","%50,0","11","%54,5","15","13","%46,2","40","10","2","0","19","5","0","2"
"Trabzonspor","Konyaspor","3","0","%62,5","%46,8","%53,1","12","0","5","%37,5","%53,2","%46,9","24","2","2","568","57","%84,3","%74,1","25","%16,0","347","66","%70,9","%59,1","6","%33,3","3","18","6","8","9","9","%33,3","0","8","2","2","4","4","%25,0","8","%75,0","10","18","%77,8","22","13","2","0","13","3","0","1"
"Antalyaspor","Galatasaray","0","1","%32,9","%54,2","%43,5","17","1","5","%67,1","%45,8","%56,5","9","0","7","295","70","%65,8","%51,1","15","%26,7","603","61","%85,6","%74,7","35","%11,4","0","6","0","3","1","5","%0,0","1","15","7","2","4","11","%46,7","22","%40,9","25","11","%72,7","30","15","1","0","14","3","0","2"
"Bursaspor","Alanyaspor","2","0","%50,7","%48,9","%40,0","15","2","2","%49,3","%51,1","%60,0","10","2","6","435","74","%72,2","%55,3","14","%57,1","412","63","%69,2","%61,2","21","%23,8","2","12","7","1","2","10","%58,3","0","7","0","2","4","3","%0,0","27","%66,7","27","15","%60,0","20","17","1","0","17","0","0","1"
"Antalyaspor","Alanyaspor","3","0","%39,8","%47,2","%45,9","14","1","1","%60,2","%52,8","%54,1","13","2","5","349","57","%75,4","%63,3","6","%0,0","506","56","%79,6","%69,7","33","%24,2","3","9","4","2","5","4","%44,4","0","12","5","0","3","9","%41,7","14","%71,4","34","10","%50,0","9","17","3","0","10","2","0","1"
"Alanyaspor","Beşiktaş","0","0","%44,5","%54,8","%57,5","21","5","7","%55,5","%45,2","%42,5","17","4","11","376","88","%69,4","%60,4","23","%39,1","466","59","%76,4","%63,9","25","%4,0","0","13","3","3","1","12","%23,1","0","9","3","2","4","5","%33,3","22","%50,0","26","17","%58,8","26","15","3","0","16","2","0","0"
"Bursaspor","Kasımpaşa","1","2","%60,9","%54,3","%55,9","7","1","6","%39,1","%45,7","%44,1","12","3","6","452","76","%80,8","%68,5","39","%28,2","302","68","%69,9","%59,4","17","%35,3","1","24","4","5","10","14","%16,7","2","10","4","1","4","6","%40,0","22","%54,5","14","16","%75,0","47","17","3","0","14","1","0","2"
"Kayserispor","Çaykur Rizespor","2","2","%40,5","%44,6","%35,5","7","0","5","%59,5","%55,4","%64,5","8","0","6","343","48","%81,0","%72,4","24","%16,7","521","56","%84,3","%72,7","17","%11,8","2","14","4","6","8","6","%28,6","2","6","2","2","4","2","%33,3","17","%47,1","24","22","%59,1","25","11","1","1","15","3","1","0"
"MKE Ankaragücü","Trabzonspor","2","2","%37,6","%52,6","%58,3","10","0","5","%62,4","%47,4","%41,7","14","0","9","298","51","%70,8","%58,0","14","%7,1","500","57","%82,0","%69,3","21","%23,8","2","15","6","5","7","8","%40,0","2","9","7","0","4","5","%77,8","17","%58,8","29","16","%68,8","23","10","2","0","13","2","0","0"
"Beşiktaş","Fenerbahçe","3","3","%39,2","%56,3","%60,5","17","0","3","%60,8","%43,7","%39,5","8","1","5","317","58","%65,6","%52,9","15","%13,3","483","64","%77,0","%61,4","29","%31,0","3","9","5","1","4","5","%55,6","3","16","4","4","5","11","%25,0","19","%63,2","32","19","%68,4","20","22","2","0","19","4","0","0"
"Konyaspor","Kasımpaşa","3","2","%46,2","%50,0","%38,2","11","1","3","%53,8","%50,0","%61,8","6","1","8","371","72","%75,2","%65,7","13","%30,8","405","63","%80,2","%69,7","44","%29,5","3","10","3","4","3","7","%30,0","2","20","6","7","8","12","%30,0","26","%53,8","34","8","%37,5","19","9","2","0","11","6","0","1"
"Bursaspor","Fenerbahçe","1","1","%57,0","%50,0","%51,4","19","1","3","%43,0","%50,0","%48,6","12","3","7","438","78","%70,5","%58,4","33","%30,3","341","66","%60,7","%53,8","14","%28,6","1","16","5","1","4","12","%31,3","1","6","4","0","3","3","%66,7","16","%62,5","13","18","%44,4","42","17","4","0","18","2","0","0"
"Trabzonspor","Beşiktaş","2","1","%42,3","%51,4","%48,3","20","2","7","%57,7","%48,6","%51,7","11","2","4","372","41","%80,9","%73,7","16","%18,8","522","50","%83,5","%72,3","12","%8,3","2","19","8","1","8","11","%42,1","1","8","3","2","3","5","%37,5","16","%56,3","16","17","%29,4","21","12","2","0","9","2","0","1"
"Antalyaspor","BB Erzurumspor","1","1","%54,4","%55,8","%68,2","12","6","2","%45,6","%44,2","%31,8","9","1","5","520","68","%87,7","%75,6","12","%16,7","430","56","%85,8","%77,3","18","%11,1","1","10","2","4","1","9","%20,0","1","17","4","5","13","4","%23,5","14","%64,3","17","10","%40,0","10","8","1","0","8","1","0","0"
"Bursaspor","Akhisarspor","0","0","%55,9","%50,0","%51,7","13","0","7","%44,1","%50,0","%48,3","6","2","4","427","72","%74,2","%65,9","36","%38,9","359","99","%62,7","%50,7","8","%37,5","0","20","2","3","6","14","%10,0","0","11","2","2","6","5","%18,2","16","%50,0","12","15","%66,7","29","17","1","0","14","3","0","0"
"Trabzonspor","MKE Ankaragücü","1","0","%58,9","%47,4","%47,7","8","2","2","%41,1","%52,6","%52,3","19","3","5","448","53","%81,9","%73,5","10","%40,0","306","60","%68,0","%61,2","13","%30,8","1","21","8","5","9","12","%38,1","0","13","5","4","5","8","%38,5","15","%60,0","17","25","%60,0","16","19","4","0","17","3","0","1"
"Göztepe","Çaykur Rizespor","2","0","%40,2","%46,7","%48,7","12","1","6","%59,8","%53,3","%51,3","13","3","13","340","69","%77,9","%67,0","21","%38,1","507","53","%82,1","%73,0","28","%21,4","2","12","6","2","5","7","%50,0","0","13","2","4","5","8","%15,4","22","%72,7","26","17","%70,6","13","15","0","0","11","1","0","1"
"Kayserispor","Beşiktaş","2","2","%40,4","%43,0","%43,8","9","4","4","%59,6","%57,0","%56,3","11","3","7","319","66","%66,5","%52,0","19","%42,1","472","69","%79,7","%67,6","24","%16,7","2","14","5","4","7","7","%35,7","2","10","4","1","4","6","%40,0","10","%70,0","15","17","%88,2","22","16","3","0","11","3","0","0"
"Kasımpaşa","Sivasspor","1","3","%48,9","%38,9","%44,8","23","0","3","%51,1","%61,1","%55,2","12","2","12","445","56","%81,3","%68,7","22","%22,7","461","64","%77,4","%69,6","29","%48,3","1","5","3","0","1","4","%60,0","3","21","8","3","6","15","%38,1","20","%60,0","9","25","%68,0","16","15","3","0","10","0","0","2"
"MKE Ankaragücü","Göztepe","0","3","%51,6","%53,0","%50,0","9","0","4","%48,4","%47,0","%50,0","12","2","3","397","47","%79,3","%71,2","16","%43,8","373","71","%74,0","%61,3","13","%38,5","0","13","1","5","5","8","%7,7","3","10","4","3","2","8","%40,0","23","%69,6","23","21","%85,7","16","16","2","0","18","1","0","2"
"Sivasspor","Göztepe","2","0","%50,7","%44,7","%34,4","9","0","7","%49,3","%55,3","%65,6","13","2","3","441","64","%80,5","%70,4","14","%21,4","427","59","%80,6","%66,0","17","%52,9","2","15","6","4","11","4","%40,0","0","8","1","3","2","6","%12,5","15","%73,3","11","14","%57,1","19","13","3","0","13","2","1","1"
"Çaykur Rizespor","Akhisarspor","3","1","%69,5","%48,0","%35,5","5","2","6","%30,5","%52,0","%64,5","11","3","1","640","34","%88,6","%81,8","24","%25,0","283","65","%71,7","%55,1","8","%25,0","3","23","6","8","9","14","%26,1","1","9","5","1","4","5","%55,6","17","%64,7","12","12","%33,3","19","16","2","0","13","1","1","1"
"MKE Ankaragücü","Konyaspor","0","0","%57,9","%48,2","%44,2","17","2","1","%42,1","%51,8","%55,8","15","1","4","451","78","%77,6","%60,6","17","%17,6","320","67","%66,9","%59,4","16","%37,5","0","12","5","0","4","8","%41,7","0","12","1","6","3","9","%8,3","19","%63,2","18","21","%76,2","26","15","1","0","15","2","0","0"
"Çaykur Rizespor","Göztepe","1","0","%54,8","%54,9","%52,4","8","1","3","%45,2","%45,1","%47,6","9","1","6","459","63","%80,4","%73,9","12","%33,3","364","63","%73,4","%65,3","21","%19,0","1","16","8","2","4","12","%50,0","0","10","3","5","5","5","%30,0","25","%72,0","27","20","%70,0","17","18","2","0","15","1","0","1"
"Galatasaray","Kayserispor","3","1","%73,6","%58,3","%73,3","5","3","6","%26,4","%41,7","%26,7","20","3","3","712","23","%90,6","%85,6","17","%23,5","248","41","%77,8","%66,4","14","%21,4","3","16","7","4","8","8","%43,8","1","11","5","1","5","6","%45,5","10","%40,0","9","10","%50,0","19","9","3","0","16","3","1","1"
"Sivasspor","Çaykur Rizespor","1","1","%55,8","%38,7","%46,5","7","0","19","%44,2","%61,3","%53,5","13","1","3","516","57","%83,7","%70,6","39","%17,9","428","66","%74,8","%62,9","16","%12,5","1","26","6","12","9","17","%23,1","1","9","4","3","4","5","%44,4","13","%30,8","20","32","%78,1","37","14","0","1","7","3","0","0"
"Galatasaray","Bursaspor","1","1","%65,4","%63,3","%63,9","16","0","1","%34,6","%36,7","%36,1","22","1","6","550","51","%83,5","%70,0","20","%20,0","289","58","%69,9","%58,3","16","%31,3","1","10","3","1","5","5","%30,0","1","13","3","3","5","8","%23,1","19","%89,5","31","19","%84,2","18","6","1","0","18","5","0","0"
"Galatasaray","Konyaspor","1","1","%61,7","%58,0","%66,7","11","2","0","%38,3","%42,0","%33,3","12","4","3","571","69","%83,7","%73,7","26","%23,1","356","57","%72,5","%64,4","13","%30,8","1","13","2","5","8","5","%15,4","1","8","2","1","1","7","%25,0","14","%71,4","15","15","%60,0","25","12","1","1","14","3","0","0"
"Alanyaspor","Fenerbahçe","1","0","%46,8","%56,2","%62,7","15","5","10","%53,2","%43,8","%37,3","10","2","4","360","57","%76,9","%66,9","38","%34,2","435","60","%73,3","%61,8","12","%58,3","1","25","8","6","9","16","%32,0","0","7","1","2","1","6","%14,3","17","%70,6","20","19","%57,9","46","12","0","0","14","1","0","1"
"Galatasaray","Beşiktaş","2","0","%45,7","%45,6","%42,1","11","6","5","%54,3","%54,4","%57,9","7","2","3","295","60","%71,2","%57,6","10","%30,0","349","43","%73,9","%68,5","13","%38,5","2","16","7","5","4","12","%43,8","0","13","5","4","4","9","%38,5","11","%63,6","15","15","%53,3","13","14","2","0","17","6","0","1"
"BB Erzurumspor","Bursaspor","2","0","%56,6","%50,4","%52,2","10","2","4","%43,4","%49,6","%47,8","11","2","7","446","77","%76,7","%64,7","10","%40,0","333","86","%64,9","%51,9","16","%56,3","2","8","3","2","0","8","%37,5","0","15","2","5","4","11","%13,3","12","%75,0","28","25","%60,0","11","9","3","0","11","2","0","1"
"Yeni Malatyaspor","Trabzonspor","5","0","%34,4","%47,6","%38,5","16","0","2","%65,6","%52,4","%61,5","8","1","2","295","58","%75,6","%66,3","9","%22,2","557","32","%86,2","%76,8","23","%17,4","5","10","6","0","3","7","%60,0","0","15","5","3","7","8","%33,3","20","%65,0","30","8","%75,0","8","16","1","0","7","1","0","1"
"Alanyaspor","Yeni Malatyaspor","0","1","%66,5","%51,6","%59,6","9","3","10","%33,5","%48,4","%40,4","15","0","0","444","61","%77,9","%67,7","33","%27,3","234","73","%58,1","%45,3","6","%33,3","0","18","6","3","7","11","%33,3","1","2","1","0","1","1","%50,0","13","%61,5","10","16","%56,3","36","21","2","0","21","3","0","2"
"Konyaspor","MKE Ankaragücü","2","0","%51,3","%55,5","%51,4","10","3","3","%48,7","%44,5","%48,6","10","0","4","389","49","%80,5","%70,0","14","%14,3","370","46","%76,5","%64,4","16","%25,0","2","15","3","3","9","6","%20,0","0","7","2","1","3","4","%28,6","25","%40,0","15","14","%28,6","13","15","1","0","16","2","0","1"
"Alanyaspor","Galatasaray","1","1","%44,5","%54,8","%62,2","7","1","2","%55,5","%45,2","%37,8","11","1","3","378","48","%76,7","%68,5","30","%23,3","490","51","%82,9","%68,9","10","%0,0","1","13","7","2","5","8","%53,8","1","5","3","2","1","4","%60,0","24","%75,0","15","12","%41,7","26","22","3","0","18","5","0","0"
"Yeni Malatyaspor","Kayserispor","1","1","%56,7","%52,0","%45,2","12","3","4","%43,3","%48,0","%54,8","8","0","3","472","49","%83,5","%67,6","20","%15,0","364","62","%78,0","%62,1","11","%18,2","1","10","5","2","6","4","%50,0","1","8","4","0","4","4","%50,0","12","%83,3","8","14","%78,6","27","11","0","0","16","3","0","0"
"Fenerbahçe","Akhisarspor","2","1","%58,2","%51,7","%35,7","6","0","2","%41,8","%48,3","%64,3","15","1","1","555","34","%87,2","%79,6","22","%4,5","407","58","%80,1","%66,5","8","%25,0","2","10","5","2","1","9","%50,0","1","5","1","1","3","2","%20,0","13","%61,5","9","12","%75,0","27","17","3","0","26","3","0","1"
"MKE Ankaragücü","İstanbul Başakşehir","0","1","%35,3","%50,0","%50,0","11","0","0","%64,7","%50,0","%50,0","12","2","7","381","42","%81,9","%68,2","6","%33,3","711","53","%91,6","%83,5","17","%29,4","0","8","1","1","6","2","%12,5","1","15","8","4","8","7","%53,3","7","%57,1","18","11","%81,8","11","10","0","0","14","1","0","2"
"Fenerbahçe","BB Erzurumspor","2","2","%55,5","%54,3","%53,1","11","0","7","%44,5","%45,7","%46,9","9","1","1","575","59","%81,9","%74,2","15","%33,3","459","58","%80,0","%65,6","11","%0,0","2","14","5","1","3","11","%35,7","2","6","3","1","3","3","%50,0","18","%50,0","13","14","%50,0","24","11","0","0","17","3","0","0"
"Trabzonspor","Yeni Malatyaspor","2","1","%61,1","%50,4","%53,6","12","1","7","%38,9","%49,6","%46,4","19","0","3","535","34","%88,2","%78,5","23","%17,4","338","51","%75,7","%63,6","17","%17,6","2","20","8","4","7","13","%40,0","1","11","3","2","7","4","%27,3","17","%76,5","17","30","%56,7","26","13","2","0","15","1","1","1"
"Kasımpaşa","Kayserispor","0","3","%61,1","%49,1","%52,1","7","1","11","%38,9","%50,9","%47,9","17","1","3","452","48","%78,3","%68,1","40","%32,5","302","72","%69,9","%59,5","14","%0,0","0","25","5","4","9","16","%20,0","3","17","10","0","10","7","%58,8","12","%50,0","11","20","%60,0","46","13","3","0","15","2","0","2"
"Akhisarspor","Trabzonspor","1","3","%48,9","%52,1","%55,6","11","6","5","%51,1","%47,9","%44,4","11","2","5","398","48","%81,2","%65,3","21","%9,5","422","49","%84,4","%74,9","16","%25,0","1","11","4","3","9","2","%36,4","3","10","4","2","5","5","%40,0","13","%61,5","19","13","%69,2","24","16","1","0","16","3","0","2"
