"Karabükspor","Gaziantepspor","2","0","%63,2","%35,6","%47,1","15","1","6","%36,8","%64,4","%52,9","15","6","4","575","75","%84,3","%73,6","21","%28,6","331","64","%66,8","%51,4","14","%7,1","2","18","7","3","8","10","%38,9","0","5","2","2","1","4","%40,0","12","%75,0","24","26","%73,1","13","20","1","0","6","0","1","1"
"Kasımpaşa","Karabükspor","2","2","%52,6","%52,0","%71,4","13","3","5","%47,4","%48,0","%28,6","16","0","6","430","55","%81,4","%67,7","23","%17,4","381","42","%80,3","%65,3","29","%24,1","2","7","3","2","3","4","%42,9","2","9","6","1","5","4","%66,7","17","%76,5","17","23","%69,6","21","17","1","0","18","3","0","0"
"Kasımpaşa","Karabükspor","2","2","%52,6","%52,0","%71,4","13","3","5","%47,4","%48,0","%28,6","16","0","6","430","55","%81,4","%67,7","23","%17,4","381","42","%80,3","%65,3","29","%24,1","2","7","3","2","3","4","%42,9","2","9","6","1","5","4","%66,7","17","%76,5","17","23","%69,6","21","17","1","0","18","3","0","0"
"Fenerbahçe","Kasımpaşa","0","0","%64,3","%53,7","%38,9","16","1","7","%35,7","%46,3","%61,1","8","2","1","574","45","%86,1","%74,6","42","%16,7","333","72","%72,1","%60,3","7","%42,9","0","14","1","3","10","4","%7,1","0","7","1","2","5","2","%14,3","23","%73,9","13","19","%73,7","50","15","2","0","17","1","0","0"
"Karabükspor","Fenerbahçe","0","1","%55,4","%45,4","%42,3","10","2","10","%44,6","%54,6","%57,7","8","5","5","427","82","%76,1","%62,5","25","%36,0","354","65","%71,2","%55,1","14","%21,4","0","17","6","4","8","9","%35,3","1","12","7","3","4","8","%58,3","15","%73,3","13","20","%85,0","32","15","2","0","19","3","0","2"
"Fenerbahçe","Gaziantepspor","2","1","%52,5","%64,1","%64,3","28","2","5","%47,5","%35,9","%35,7","21","1","3","425","68","%78,1","%67,5","28","%25,0","396","60","%73,7","%66,5","11","%18,2","2","16","5","6","6","10","%31,3","1","10","3","3","8","2","%30,0","24","%62,5","20","17","%64,7","32","14","1","0","15","6","0","1"
"Karabükspor","Konyaspor","1","1","%55,7","%43,0","%33,3","12","1","7","%44,3","%57,0","%66,7","12","3","2","432","87","%69,4","%58,2","33","%21,2","364","93","%65,4","%57,4","7","%14,3","1","19","7","6","9","10","%36,8","1","9","3","2","5","4","%33,3","11","%72,7","18","11","%63,6","42","27","4","0","20","3","0","0"
"Gençlerbirliği","Kayserispor","2","1","%40,2","%50,7","%51,2","21","1","2","%59,8","%49,3","%48,8","14","3","3","335","81","%67,2","%54,7","8","%12,5","482","62","%77,0","%63,0","22","%9,1","2","13","7","2","5","8","%53,8","1","6","1","2","3","3","%16,7","19","%78,9","28","25","%68,0","18","16","0","0","21","3","0","1"
"Adanaspor","Fenerbahçe","1","3","%47,2","%44,3","%46,2","16","1","2","%52,8","%55,7","%53,8","10","2","4","504","55","%84,9","%78,3","8","%12,5","558","43","%86,7","%74,1","20","%10,0","1","13","4","4","7","6","%30,8","3","13","7","3","7","6","%53,8","14","%71,4","16","24","%45,8","12","9","1","0","14","0","0","2"
"Trabzonspor","Çaykur Rizespor","2","2","%60,3","%42,3","%42,1","14","2","6","%39,7","%57,7","%57,9","15","2","2","424","67","%78,5","%64,3","26","%26,9","282","64","%68,1","%53,4","14","%35,7","2","13","5","4","4","9","%38,5","2","10","3","1","3","7","%30,0","7","%42,9","17","16","%75,0","33","28","4","0","27","5","0","0"
"Beşiktaş","Fenerbahçe","1","1","%52,5","%54,5","%61,4","12","2","11","%47,5","%45,5","%38,6","8","2","5","324","49","%81,2","%69,3","25","%16,0","300","61","%71,0","%54,6","13","%15,4","1","18","9","1","8","10","%50,0","1","6","1","3","4","2","%16,7","23","%65,2","21","26","%53,8","22","16","1","0","18","3","2","0"
"Akhisarspor","Karabükspor","2","3","%41,9","%57,0","%61,1","9","4","5","%58,1","%43,0","%38,9","8","1","3","366","68","%82,2","%68,7","15","%26,7","512","67","%84,4","%71,8","15","%6,7","2","13","5","4","3","10","%38,5","3","14","5","2","5","9","%35,7","8","%100,0","18","8","%62,5","16","13","2","0","14","1","0","2"
"Trabzonspor","Konyaspor","1","0","%52,7","%56,8","%75,6","24","0","7","%47,3","%43,2","%24,4","31","0","4","320","78","%65,6","%55,0","30","%26,7","302","79","%57,6","%46,6","11","%27,3","1","15","3","4","3","12","%20,0","0","6","1","3","2","4","%16,7","10","%90,0","29","14","%100,0","27","21","6","0","20","2","0","1"
"Gaziantepspor","Beşiktaş","0","4","%44,5","%43,8","%57,1","7","3","2","%55,5","%56,3","%42,9","6","4","6","417","53","%82,3","%66,3","4","%75,0","523","69","%88,1","%72,5","12","%0,0","0","10","2","2","3","7","%20,0","4","19","8","2","11","8","%42,1","8","%50,0","21","20","%70,0","11","14","2","0","10","0","0","2"
"Konyaspor","Çaykur Rizespor","2","1","%54,7","%56,3","%56,0","15","0","4","%45,3","%43,7","%44,0","13","0","6","550","68","%82,5","%74,3","15","%20,0","434","81","%78,6","%64,8","32","%15,6","2","15","4","1","10","5","%26,7","1","12","3","4","3","9","%25,0","16","%56,3","24","12","%58,3","10","8","4","0","17","2","0","1"
"Fenerbahçe","Adanaspor","2","2","%60,2","%60,2","%62,9","18","4","8","%39,8","%39,8","%37,1","17","2","1","512","55","%79,5","%71,1","34","%32,4","355","70","%66,8","%59,1","7","%0,0","2","21","10","6","4","17","%47,6","2","8","4","2","3","5","%50,0","30","%76,7","15","23","%69,6","32","13","1","0","21","7","0","0"
"Kayserispor","Konyaspor","2","1","%53,1","%52,5","%63,9","8","3","8","%46,9","%47,5","%36,1","7","1","2","444","80","%80,2","%68,0","22","%18,2","400","59","%77,0","%66,5","9","%11,1","2","9","5","1","4","5","%55,6","1","7","3","1","5","2","%42,9","20","%90,0","14","22","%77,3","28","22","3","0","11","3","0","1"
"Kayserispor","Gençlerbirliği","0","2","%47,3","%42,6","%47,4","10","5","2","%52,7","%57,4","%52,6","12","2","4","336","67","%66,1","%50,5","15","%6,7","374","67","%73,5","%62,9","19","%21,1","0","5","1","3","3","2","%20,0","2","12","5","2","5","7","%41,7","20","%90,0","17","17","%58,8","19","28","5","0","18","0","0","2"
"Çaykur Rizespor","Akhisarspor","1","0","%49,9","%49,1","%48,6","15","1","4","%50,1","%50,9","%51,4","21","1","4","417","73","%77,2","%70,1","17","%29,4","418","69","%73,9","%60,3","19","%26,3","1","15","2","3","6","9","%13,3","0","9","3","3","3","6","%33,3","12","%83,3","22","21","%81,0","19","20","3","0","18","2","1","1"
"Trabzonspor","Kayserispor","2","3","%58,7","%49,6","%54,5","9","0","6","%41,3","%50,4","%45,5","21","2","0","472","68","%75,4","%65,5","24","%20,8","339","92","%64,9","%53,2","10","%20,0","2","22","4","7","9","13","%18,2","3","13","5","2","8","5","%38,5","21","%61,9","11","21","%76,2","24","16","3","0","18","5","0","2"
"Kasımpaşa","Adanaspor","1","1","%56,0","%49,1","%48,7","21","0","5","%44,0","%50,9","%51,3","17","3","5","388","69","%77,3","%67,4","25","%20,0","311","54","%70,4","%61,8","14","%21,4","1","9","3","2","3","6","%33,3","1","11","4","2","7","4","%36,4","17","%88,2","17","17","%88,2","26","22","2","0","13","3","0","0"
"Karabükspor","Kasımpaşa","0","0","%58,2","%54,6","%50,0","8","4","7","%41,8","%45,4","%50,0","11","2","7","488","49","%83,4","%69,5","37","%13,5","352","64","%73,9","%56,3","29","%13,8","0","12","3","1","5","7","%25,0","0","5","2","0","2","3","%40,0","12","%91,7","26","14","%92,9","38","13","3","0","22","1","0","0"
"Galatasaray","Beşiktaş","0","1","%51,6","%51,1","%37,0","21","1","3","%48,4","%48,9","%63,0","15","3","2","537","54","%82,7","%72,3","18","%11,1","514","67","%80,9","%70,7","12","%25,0","0","8","3","2","5","3","%37,5","1","9","4","1","7","2","%44,4","18","%77,8","18","13","%69,2","25","12","2","0","10","1","0","2"
"Kasımpaşa","Gençlerbirliği","3","0","%48,9","%48,9","%62,5","12","6","3","%51,1","%51,1","%37,5","20","1","9","438","72","%79,2","%67,5","13","%30,8","440","37","%81,1","%67,0","30","%23,3","3","10","6","0","0","10","%60,0","0","13","4","4","9","4","%30,8","17","%76,5","23","20","%75,0","15","14","1","0","17","3","1","1"
"Akhisarspor","Adanaspor","1","0","%37,7","%50,0","%54,1","26","0","7","%62,3","%50,0","%45,9","24","4","3","303","67","%65,0","%51,7","15","%6,7","508","71","%80,3","%76,0","17","%47,1","1","8","4","2","2","6","%50,0","0","17","3","3","6","11","%17,6","18","%55,6","19","16","%56,3","15","29","3","1","24","4","0","1"
"Çaykur Rizespor","Kayserispor","2","4","%47,9","%53,3","%60,0","15","1","5","%52,1","%46,7","%40,0","18","4","4","420","74","%80,7","%66,9","23","%13,0","469","62","%81,9","%70,2","14","%28,6","2","14","3","3","4","10","%21,4","4","17","5","4","5","12","%29,4","21","%66,7","18","17","%58,8","27","16","2","1","16","2","0","2"
"Karabükspor","Kayserispor","2","2","%59,6","%47,0","%62,2","9","1","3","%40,4","%53,0","%37,8","21","2","4","469","77","%75,7","%66,8","19","%42,1","321","72","%65,7","%49,4","10","%30,0","2","15","4","2","6","9","%26,7","2","14","6","1","5","9","%42,9","8","%75,0","14","21","%76,2","27","16","3","0","19","4","0","0"
"Galatasaray","Kasımpaşa","1","3","%57,3","%52,1","%50,0","15","0","7","%42,7","%47,9","%50,0","12","0","1","559","38","%85,2","%74,4","26","%15,4","424","67","%79,2","%68,8","11","%27,3","1","16","5","4","10","6","%31,3","3","9","6","2","3","6","%66,7","8","%37,5","10","12","%66,7","28","9","1","1","14","0","0","2"
"Fenerbahçe","Osmanlıspor FK","1","0","%62,6","%54,5","%62,8","8","4","7","%37,4","%45,5","%37,2","14","1","4","420","57","%74,5","%62,6","28","%32,1","258","61","%64,0","%58,5","11","%27,3","1","15","9","0","4","11","%60,0","0","18","5","2","10","8","%27,8","28","%57,1","21","27","%51,9","35","18","4","0","16","3","1","1"
"Akhisarspor","Gençlerbirliği","0","0","%53,6","%49,5","%58,1","15","0","1","%46,4","%50,5","%41,9","25","2","2","463","74","%73,0","%64,1","12","%16,7","401","84","%67,6","%52,8","10","%10,0","0","11","3","0","6","5","%27,3","0","9","2","3","7","2","%22,2","19","%78,9","24","12","%83,3","24","23","2","0","15","0","0","0"
"Bursaspor","Çaykur Rizespor","2","1","%47,1","%46,0","%37,1","27","2","3","%52,9","%54,0","%62,9","15","4","8","410","53","%78,5","%68,0","20","%20,0","454","67","%80,6","%70,6","33","%39,4","2","11","2","3","5","6","%18,2","1","14","7","3","3","11","%50,0","21","%61,9","19","16","%68,8","22","15","2","0","10","3","0","1"
"Galatasaray","Adanaspor","4","0","%65,2","%48,4","%50,0","14","2","9","%34,8","%51,6","%50,0","16","6","1","613","52","%85,8","%76,1","17","%35,3","323","48","%76,2","%63,0","10","%0,0","4","11","5","3","3","8","%45,5","0","5","3","1","5","0","%60,0","17","%70,6","18","23","%78,3","21","20","4","0","20","3","0","1"
"Alanyaspor","Konyaspor","2","3","%60,7","%53,1","%53,6","3","2","9","%39,3","%46,9","%46,4","13","2","1","475","85","%81,9","%71,7","47","%21,3","331","80","%72,5","%60,3","7","%28,6","2","24","8","6","7","17","%33,3","3","10","3","2","6","4","%30,0","15","%73,3","11","11","%45,5","31","16","4","0","14","2","1","2"
"Kayserispor","İstanbul Başakşehir","0","1","%35,5","%51,2","%50,0","10","2","4","%64,5","%48,8","%50,0","11","0","4","321","66","%74,1","%61,8","16","%6,3","600","73","%88,0","%83,8","16","%31,3","0","9","4","2","7","2","%44,4","1","20","4","1","10","10","%20,0","20","%65,0","13","10","%90,0","11","13","0","0","11","0","0","2"
"Galatasaray","Bursaspor","3","1","%64,9","%50,5","%44,8","17","4","3","%35,1","%49,5","%55,2","19","4","2","665","51","%88,0","%81,6","12","%8,3","348","54","%77,3","%67,1","19","%5,3","3","15","7","3","8","7","%46,7","1","9","4","2","4","5","%44,4","18","%77,8","13","23","%69,6","21","15","1","0","19","1","0","1"
"Gençlerbirliği","Çaykur Rizespor","1","0","%45,8","%49,1","%54,3","19","1","4","%54,2","%50,9","%45,7","8","2","3","378","77","%74,3","%61,0","19","%15,8","447","86","%75,8","%60,9","18","%27,8","1","5","2","0","2","3","%40,0","0","13","4","2","7","6","%30,8","15","%60,0","27","24","%70,8","16","11","1","0","16","2","0","1"
"Beşiktaş","Trabzonspor","2","1","%56,9","%47,0","%50,0","23","2","8","%43,1","%53,0","%50,0","32","1","5","469","67","%83,4","%69,2","21","%28,6","348","41","%81,0","%67,7","21","%19,0","2","17","7","4","5","12","%41,2","1","11","5","1","6","5","%45,5","20","%75,0","18","23","%69,6","16","19","2","0","14","3","0","1"
"Osmanlıspor FK","Bursaspor","1","1","%56,6","%53,8","%57,9","13","1","13","%43,4","%46,2","%42,1","18","2","3","467","75","%77,9","%63,7","26","%23,1","373","66","%75,3","%61,0","12","%33,3","1","15","7","5","7","8","%46,7","1","12","7","2","6","6","%58,3","23","%73,9","18","18","%66,7","35","14","1","0","11","3","0","0"
"Alanyaspor","Gaziantepspor","4","3","%58,1","%49,5","%51,9","17","2","6","%41,9","%50,5","%48,1","16","1","1","452","53","%85,8","%73,3","20","%35,0","318","51","%72,6","%61,3","18","%27,8","4","16","6","2","5","11","%37,5","3","11","4","2","3","8","%36,4","14","%85,7","26","20","%85,0","17","18","4","0","19","5","0","1"
"Alanyaspor","Osmanlıspor FK","0","1","%43,0","%49,2","%48,0","16","3","4","%57,0","%50,8","%52,0","13","3","7","306","57","%76,5","%55,5","26","%19,2","417","47","%78,9","%66,3","19","%31,6","0","7","2","1","4","3","%28,6","1","16","8","2","8","8","%50,0","21","%66,7","17","19","%57,9","25","16","3","0","20","0","0","2"
"İstanbul Başakşehir","Gaziantepspor","0","0","%65,8","%57,4","%68,8","7","0","8","%34,2","%42,6","%31,3","22","1","5","577","55","%82,1","%72,7","32","%18,8","298","69","%67,8","%60,5","17","%29,4","0","25","3","9","11","14","%12,0","0","9","2","2","3","6","%22,2","11","%72,7","19","20","%75,0","37","13","1","0","20","3","0","0"
"Osmanlıspor FK","Çaykur Rizespor","1","2","%66,2","%55,3","%51,9","10","2","7","%33,8","%44,7","%48,1","16","0","4","520","42","%85,2","%76,3","29","%20,7","273","61","%68,5","%55,0","9","%22,2","1","23","9","5","13","10","%39,1","2","8","4","2","3","5","%50,0","18","%55,6","18","28","%57,1","36","10","3","0","11","4","0","2"
"Kayserispor","Osmanlıspor FK","1","4","%58,5","%47,6","%57,1","13","2","3","%41,5","%52,4","%42,9","10","1","4","489","61","%81,4","%68,8","22","%31,8","351","53","%74,6","%64,4","15","%13,3","1","14","3","5","6","8","%21,4","4","13","6","0","4","9","%46,2","16","%56,3","18","23","%60,9","13","22","2","0","18","3","0","2"
"Gençlerbirliği","Akhisarspor","2","0","%39,7","%48,6","%48,9","9","0","5","%60,3","%51,4","%51,1","10","3","7","287","70","%67,2","%56,3","16","%12,5","443","96","%76,1","%58,3","21","%4,8","2","11","5","1","2","9","%45,5","0","9","4","2","5","4","%44,4","18","%66,7","30","28","%67,9","23","20","0","0","16","2","0","1"
"Adanaspor","Kasımpaşa","2","0","%39,2","%54,1","%54,2","12","1","3","%60,8","%45,9","%45,8","9","1","5","346","53","%79,5","%65,8","24","%12,5","559","81","%85,0","%73,0","15","%13,3","0","13","3","1","9","4","%23,1","2","11","5","4","8","3","%45,5","22","%90,9","21","20","%80,0","22","17","3","0","16","3","0","1"
"Akhisarspor","Beşiktaş","0","2","%39,2","%54,1","%54,2","12","1","3","%60,8","%45,9","%45,8","9","1","5","346","53","%79,5","%65,8","24","%12,5","559","81","%85,0","%73,0","15","%13,3","0","13","3","1","9","4","%23,1","2","11","5","4","8","3","%45,5","22","%90,9","21","20","%80,0","22","17","3","0","16","3","0","2"
"Alanyaspor","Antalyaspor","2","1","%40,8","%50,6","%36,8","24","3","4","%59,2","%49,4","%63,2","29","2","4","363","55","%80,4","%73,0","25","%24,0","550","52","%84,9","%70,9","14","%35,7","2","11","3","2","5","6","%27,3","1","14","2","7","6","8","%14,3","17","%76,5","12","11","%72,7","16","10","0","0","13","0","0","1"
"Konyaspor","Alanyaspor","2","3","%62,8","%50,5","%64,0","8","3","6","%37,2","%49,5","%36,0","17","0","8","618","56","%86,6","%79,0","17","%17,6","352","55","%78,4","%61,2","24","%12,5","2","11","4","4","6","5","%36,4","3","12","7","2","6","6","%58,3","18","%55,6","15","20","%75,0","16","10","0","1","15","2","0","2"
"Antalyaspor","İstanbul Başakşehir","0","1","%51,5","%49,5","%58,8","17","2","5","%48,5","%50,5","%41,2","18","2","6","362","66","%74,0","%55,5","20","%15,0","341","64","%73,9","%59,7","21","%4,8","0","12","5","2","7","5","%41,7","1","14","4","2","11","3","%28,6","13","%92,3","32","4","%75,0","18","26","5","0","18","2","0","2"
"Adanaspor","Akhisarspor","2","1","%48,3","%50,4","%44,8","17","2","1","%51,7","%49,6","%55,2","11","1","2","415","95","%69,2","%56,7","13","%7,7","437","73","%71,2","%56,7","21","%23,8","2","15","7","3","8","7","%46,7","1","13","4","4","3","10","%30,8","19","%73,7","20","13","%46,2","34","15","2","0","17","2","0","1"
"Konyaspor","Beşiktaş","2","2","%39,5","%47,3","%48,0","13","4","5","%60,5","%52,7","%52,0","6","0","0","326","61","%70,6","%57,0","7","%28,6","484","94","%82,2","%69,0","30","%23,3","2","11","6","2","3","8","%54,5","2","9","4","1","4","5","%44,4","11","%81,8","18","8","%50,0","21","16","4","0","13","1","1","0"
"Gaziantepspor","Alanyaspor","2","3","%43,1","%52,4","%51,9","21","2","0","%56,9","%47,6","%48,1","18","0","6","427","75","%74,2","%64,8","13","%23,1","565","69","%83,5","%77,3","20","%20,0","2","9","2","2","4","5","%22,2","3","15","4","6","8","7","%26,7","26","%53,8","9","21","%61,9","25","13","0","0","19","1","0","2"
"Kasımpaşa","Bursaspor","4","0","%59,1","%63,5","%68,4","16","3","2","%40,9","%36,5","%31,6","8","0","2","627","53","%92,3","%83,0","23","%17,4","428","48","%82,5","%69,8","20","%30,0","4","11","5","1","5","6","%45,5","0","7","2","1","3","4","%28,6","17","%64,7","24","15","%60,0","15","5","1","0","16","2","1","1"
"Adanaspor","Beşiktaş","1","2","%33,7","%50,0","%46,2","20","3","3","%66,3","%50,0","%53,8","8","3","7","364","47","%81,9","%69,2","16","%18,8","725","42","%92,1","%81,4","19","%26,3","1","9","4","1","4","5","%44,4","2","14","6","3","3","11","%42,9","14","%64,3","15","8","%87,5","21","14","0","1","11","3","0","2"
"Karabükspor","Osmanlıspor FK","1","0","%50,6","%43,4","%57,7","17","1","10","%49,4","%56,6","%42,3","13","2","8","323","71","%73,4","%61,3","23","%34,8","324","46","%73,1","%56,6","18","%0,0","1","13","4","4","1","12","%30,8","0","8","2","2","5","3","%25,0","14","%57,1","18","16","%81,3","21","21","4","0","11","2","0","1"
"Gençlerbirliği","Beşiktaş","1","1","%40,1","%38,5","%59,1","15","3","5","%59,9","%61,5","%40,9","15","3","6","314","69","%73,6","%56,8","14","%14,3","466","50","%82,8","%66,9","19","%15,8","1","10","3","1","7","3","%30,0","1","18","6","5","10","8","%33,3","8","%87,5","20","17","%64,7","15","24","3","0","12","2","0","0"
"Bursaspor","Karabükspor","3","0","%43,2","%51,1","%45,5","17","3","5","%56,8","%48,9","%54,5","18","6","3","354","71","%64,1","%56,8","19","%31,6","474","83","%75,7","%65,3","15","%33,3","3","11","5","3","4","7","%45,5","0","8","3","2","2","6","%37,5","24","%62,5","14","18","%77,8","16","14","3","0","21","5","0","1"
"Karabükspor","Beşiktaş","2","1","%33,5","%50,5","%60,0","19","8","0","%66,5","%49,5","%40,0","13","3","7","296","85","%64,2","%50,0","8","%37,5","576","81","%83,9","%73,5","34","%23,5","2","5","4","0","2","3","%80,0","1","18","4","5","8","10","%22,2","16","%75,0","31","17","%64,7","5","15","0","0","17","3","0","1"
"İstanbul Başakşehir","Alanyaspor","2","1","%46,1","%44,7","%34,6","15","3","1","%53,9","%55,3","%65,4","13","0","4","451","56","%76,7","%67,7","13","%30,8","520","72","%79,6","%65,9","23","%0,0","2","9","4","2","3","6","%44,4","1","8","2","2","4","4","%25,0","21","%71,4","20","20","%60,0","8","20","1","0","13","1","0","1"
"Bursaspor","Gençlerbirliği","1","2","%48,0","%46,0","%41,3","16","7","5","%52,0","%54,0","%58,7","26","2","5","335","64","%71,0","%62,9","19","%36,8","367","78","%73,6","%61,2","13","%38,5","1","12","5","0","3","9","%41,7","2","9","4","1","1","8","%44,4","12","%91,7","18","13","%92,3","31","21","3","0","21","3","0","2"
"Kayserispor","Kasımpaşa","2","2","%53,5","%53,0","%66,7","15","1","2","%46,5","%47,0","%33,3","19","3","3","429","49","%84,4","%77,0","21","%19,0","379","59","%79,9","%71,7","14","%35,7","2","9","3","3","7","2","%33,3","2","9","4","0","2","7","%44,4","23","%69,6","16","24","%75,0","15","19","3","0","12","4","0","0"
"Bursaspor","Akhisarspor","0","0","%67,5","%49,1","%67,7","26","1","10","%32,5","%50,9","%32,3","29","0","6","519","62","%83,4","%69,9","46","%26,1","258","66","%64,7","%53,9","15","%13,3","0","15","5","1","4","11","%33,3","0","8","2","2","3","5","%25,0","15","%66,7","18","26","%73,1","42","12","2","0","18","2","0","0"
"Gaziantepspor","Akhisarspor","1","2","%47,0","%63,5","%70,0","11","2","1","%53,0","%36,5","%30,0","9","0","3","359","94","%66,0","%56,3","7","%0,0","396","78","%69,7","%50,0","19","%15,8","1","7","2","3","6","1","%28,6","2","11","5","3","3","8","%45,5","20","%80,0","29","9","%55,6","21","18","1","0","19","4","0","2"
"Konyaspor","Gençlerbirliği","1","1","%59,9","%56,5","%46,7","20","1","5","%40,1","%43,5","%53,3","27","2","3","484","71","%78,7","%67,4","19","%21,1","325","91","%67,4","%52,7","17","%5,9","1","12","3","3","5","7","%25,0","1","8","3","1","4","4","%37,5","17","%94,1","16","11","%81,8","7","13","4","0","19","2","0","0"
"Beşiktaş","Kayserispor","2","2","%64,2","%57,3","%75,0","12","1","9","%35,8","%42,7","%25,0","15","2","1","550","53","%84,4","%75,1","19","%21,1","303","66","%69,0","%54,9","14","%21,4","2","28","8","8","13","15","%28,6","2","8","5","0","3","5","%62,5","15","%80,0","14","13","%76,9","27","15","2","0","20","3","0","0"
"Beşiktaş","Karabükspor","3","1","%62,9","%43,1","%50,0","9","1","9","%37,1","%56,9","%50,0","20","3","5","587","81","%83,5","%69,6","21","%19,0","346","47","%73,7","%61,3","14","%21,4","3","18","8","4","12","6","%44,4","1","12","2","1","6","6","%16,7","13","%76,9","13","19","%78,9","27","21","2","0","12","4","1","1"
"Çaykur Rizespor","Beşiktaş","0","1","%29,4","%52,9","%50,0","22","0","3","%70,6","%47,1","%50,0","12","0","5","272","72","%69,9","%50,4","14","%14,3","658","43","%88,4","%80,0","36","%30,6","0","5","0","1","5","0","%0,0","1","21","4","6","10","11","%19,0","19","%47,4","32","9","%55,6","13","16","1","0","6","4","0","2"
"Bursaspor","Kayserispor","3","1","%38,6","%45,4","%54,3","30","0","3","%61,4","%54,6","%45,7","16","3","5","315","61","%68,3","%59,7","16","%43,8","506","65","%76,3","%64,9","16","%12,5","3","13","5","1","3","10","%38,5","1","12","3","4","3","9","%25,0","17","%82,4","20","23","%73,9","9","18","5","1","17","3","0","1"
"Osmanlıspor FK","Galatasaray","2","2","%50,7","%44,2","%37,5","14","6","10","%49,3","%55,8","%62,5","6","1","2","407","71","%80,3","%67,8","29","%31,0","411","68","%74,7","%62,8","11","%18,2","2","22","8","3","11","11","%36,4","2","9","3","3","3","6","%33,3","13","%61,5","29","13","%69,2","32","17","1","0","9","1","0","0"
"Antalyaspor","Adanaspor","1","0","%51,0","%58,8","%51,2","17","4","10","%49,0","%41,2","%48,8","19","2","4","348","62","%74,7","%61,3","25","%32,0","342","59","%73,7","%68,0","18","%22,2","1","18","9","5","5","13","%50,0","0","14","5","2","12","2","%35,7","28","%60,7","19","19","%84,2","20","14","1","0","21","1","0","1"
"Karabükspor","Çaykur Rizespor","3","0","%50,2","%50,0","%44,0","12","4","15","%49,8","%50,0","%56,0","10","1","2","377","62","%75,9","%66,8","28","%25,0","381","70","%75,1","%58,8","22","%27,3","3","22","9","8","7","15","%40,9","0","10","2","3","3","7","%20,0","23","%87,0","12","12","%91,7","30","22","6","0","11","1","0","1"
"Kayserispor","Beşiktaş","0","1","%32,4","%43,7","%45,8","21","2","4","%67,6","%56,3","%54,2","17","2","12","238","42","%64,7","%55,2","12","%16,7","495","90","%80,6","%69,7","31","%22,6","0","9","2","2","8","1","%22,2","1","19","7","7","7","12","%36,8","13","%84,6","50","12","%75,0","11","21","2","1","8","1","0","2"
"Akhisarspor","Osmanlıspor FK","1","2","%42,7","%42,1","%33,3","14","1","7","%57,3","%57,9","%66,7","9","2","2","318","65","%71,4","%57,7","17","%23,5","434","83","%78,6","%66,4","12","%25,0","1","15","5","8","3","12","%33,3","2","13","5","4","8","5","%38,5","12","%66,7","15","11","%72,7","29","27","4","0","21","3","0","2"
"Antalyaspor","Karabükspor","1","0","%47,5","%57,9","%58,6","23","7","4","%52,5","%42,1","%41,4","10","1","5","319","61","%72,1","%56,5","16","%12,5","348","61","%74,7","%60,9","25","%28,0","1","9","3","2","4","5","%33,3","0","14","3","3","8","6","%21,4","31","%71,0","26","12","%100,0","27","20","2","0","19","2","0","1"
"Akhisarspor","Kayserispor","0","0","%40,9","%46,0","%39,4","21","3","3","%59,1","%54,0","%60,6","16","4","5","354","66","%67,2","%58,3","24","%33,3","525","67","%76,4","%68,1","18","%16,7","0","9","2","3","4","5","%22,2","0","7","4","0","2","5","%57,1","12","%91,7","17","16","%87,5","24","20","1","0","20","3","0","0"
"İstanbul Başakşehir","Antalyaspor","2","2","%51,5","%54,3","%57,6","12","1","4","%48,5","%45,7","%42,4","16","2","3","397","60","%73,6","%63,5","18","%27,8","374","74","%74,6","%61,2","15","%26,7","2","13","7","1","5","8","%53,8","2","14","4","3","7","7","%28,6","17","%76,5","15","11","%72,7","31","16","1","1","12","0","1","0"
"Gaziantepspor","Bursaspor","3","2","%54,7","%49,0","%47,1","19","3","5","%45,3","%51,0","%52,9","14","1","2","437","71","%76,9","%62,2","26","%46,2","366","63","%72,7","%61,5","15","%20,0","3","18","9","1","4","14","%50,0","2","5","3","0","1","4","%60,0","14","%85,7","7","13","%53,8","12","15","3","0","11","0","1","1"
"Karabükspor","Antalyaspor","3","2","%55,4","%46,7","%51,7","11","1","6","%44,6","%53,3","%48,3","12","4","2","432","73","%77,1","%64,1","17","%29,4","361","87","%71,5","%54,6","6","%16,7","3","8","4","1","2","6","%50,0","2","10","4","2","6","4","%40,0","16","%75,0","14","23","%82,6","28","20","3","0","21","2","0","1"
"Alanyaspor","Çaykur Rizespor","2","3","%64,7","%50,5","%44,8","12","2","9","%35,3","%49,5","%55,2","20","4","4","514","60","%80,2","%62,7","36","%19,4","290","89","%57,9","%44,7","13","%38,5","2","15","6","5","8","7","%40,0","3","11","5","1","2","9","%45,5","19","%78,9","10","13","%69,2","22","19","1","1","14","1","0","2"
"Çaykur Rizespor","Osmanlıspor FK","0","1","%49,3","%53,8","%81,3","6","2","7","%50,7","%46,2","%18,8","16","4","2","356","67","%77,8","%61,4","25","%28,0","378","40","%83,9","%73,8","15","%13,3","0","10","2","3","3","7","%20,0","1","16","5","0","12","4","%31,3","18","%72,2","12","19","%42,1","25","15","3","0","19","1","0","2"
"İstanbul Başakşehir","Adanaspor","2","1","%48,2","%53,1","%54,5","16","3","3","%51,8","%46,9","%45,5","13","6","3","514","63","%85,0","%75,4","18","%38,9","561","63","%86,5","%76,3","9","%33,3","2","11","5","1","4","7","%45,5","1","11","3","0","5","6","%27,3","18","%77,8","7","21","%71,4","17","12","4","1","14","2","0","1"
